"mouse_symbol","human_symbol","CellAge_effect","ortholog_name","input_number","input_ensg","ensg_number","ortholog_ensg","description","n_mouse_orthologs","n_human_inputs","score_type","gene_id","source"
"Nfkbia","NFKBIA","Induces","Nfkbia",515,"ENSG00000100906","515.1.1","ENSMUSG00000021025","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha [Source:MGI Symbol;Acc:MGI:104741]",1,1,"CellAge_induces","G10090_15778","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Nhej1","NHEJ1","Inhibits","Nhej1",516,"ENSG00000187736","516.1.1","ENSMUSG00000026162","non-homologous end joining factor 1 [Source:MGI Symbol;Acc:MGI:1922820]",1,1,"CellAge_inhibits","G10090_30314","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Ninj1","NINJ1","Induces","Ninj1",517,"ENSG00000131669","517.1.1","ENSMUSG00000037966","ninjurin 1 [Source:MGI Symbol;Acc:MGI:1196617]",1,1,"CellAge_induces","G10090_4605","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Nipa2","NIPA2","Inhibits","Nipa2",518,"ENSG00000140157","518.1.1","ENSMUSG00000030452","non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human) [Source:MGI Symbol;Acc:MGI:1913918]",1,1,"CellAge_inhibits","G10090_13887","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Nlk","NLK","Inhibits","Nlk",519,"ENSG00000087095","519.1.1","ENSMUSG00000017376","nemo like kinase [Source:MGI Symbol;Acc:MGI:1201387]",1,1,"CellAge_inhibits","G10090_5281","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Nlrx1","NLRX1","Induces","Nlrx1",520,"ENSG00000160703","520.1.1","ENSMUSG00000032109","NLR family member X1 [Source:MGI Symbol;Acc:MGI:2429611]",1,1,"CellAge_induces","G10090_9026","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Nolc1","NOLC1","Induces","Nolc1",521,"ENSG00000166197","521.1.1","ENSMUSG00000015176","nucleolar and coiled-body phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:1918019]",1,1,"CellAge_induces","G10090_13505","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Notch1","NOTCH1","Induces","Notch1",522,"ENSG00000148400","522.1.1","ENSMUSG00000026923","notch 1 [Source:MGI Symbol;Acc:MGI:97363]",1,1,"CellAge_induces","G10090_33459","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Notch3","NOTCH3","Induces","Notch3",523,"ENSG00000074181","523.1.1","ENSMUSG00000038146","notch 3 [Source:MGI Symbol;Acc:MGI:99460]",1,1,"CellAge_induces","G10090_29097","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Nox1","NOX1","Induces","Nox1",524,"ENSG00000007952","524.1.1","ENSMUSG00000031257","NADPH oxidase 1 [Source:MGI Symbol;Acc:MGI:2450016]",1,1,"CellAge_induces","G10090_11834","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Nox4","NOX4","Induces","Nox4",525,"ENSG00000086991","525.1.1","ENSMUSG00000030562","NADPH oxidase 4 [Source:MGI Symbol;Acc:MGI:1354184]",1,1,"CellAge_induces","G10090_3812","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step08_logFC_scatter/step08_Figure2B_shared_strict_logFC_scatter_source_data.csv"
"Npm1","NPM1","Inhibits","Npm1",526,"ENSG00000181163","526.1.1","ENSMUSG00000057113","nucleophosmin 1 [Source:MGI Symbol;Acc:MGI:106184]",1,1,"CellAge_inhibits","G10090_5056","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Nqo1","NQO1","Induces","Nqo1",527,"ENSG00000181019","527.1.1","ENSMUSG00000003849","NAD(P)H dehydrogenase, quinone 1 [Source:MGI Symbol;Acc:MGI:103187]",1,1,"CellAge_induces","G10090_32434","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Nr1h2","NR1H2","Inhibits","Nr1h2",528,"ENSG00000131408","528.1.1","ENSMUSG00000060601","nuclear receptor subfamily 1, group H, member 2 [Source:MGI Symbol;Acc:MGI:1352463]",1,1,"CellAge_inhibits","G10090_10390","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Nr2e1","NR2E1","Unclear","Nr2e1",529,"ENSG00000112333","529.1.1","ENSMUSG00000019803","nuclear receptor subfamily 2, group E, member 1 [Source:MGI Symbol;Acc:MGI:1100526]",1,1,"CellAge_all_only","G10090_20883","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Nras","NRAS","Induces","Nras",530,"ENSG00000213281","530.1.1","ENSMUSG00000027852","neuroblastoma ras oncogene [Source:MGI Symbol;Acc:MGI:97376]",1,1,"CellAge_induces","G10090_7075","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Nrf1","NRF1","Inhibits","Nrf1",531,"ENSG00000106459","531.1.1","ENSMUSG00000058440","nuclear respiratory factor 1 [Source:MGI Symbol;Acc:MGI:1332235]",1,1,"CellAge_inhibits","G10090_3377","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Nrsn2","NRSN2","Induces","Nrsn2",532,"ENSG00000125841","532.1.1","ENSMUSG00000059361","neurensin 2 [Source:MGI Symbol;Acc:MGI:2684969]",1,1,"CellAge_induces","G10090_18032","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Nsun2","NSUN2","Inhibits","Nsun2",533,"ENSG00000037474","533.1.1","ENSMUSG00000021595","NOL1/NOP2/Sun domain family member 2 [Source:MGI Symbol;Acc:MGI:107252]",1,1,"CellAge_inhibits","G10090_5482","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Ntn4","NTN4","Inhibits","Ntn4",534,"ENSG00000074527","534.1.1","ENSMUSG00000020019","netrin 4 [Source:MGI Symbol;Acc:MGI:1888978]",1,1,"CellAge_inhibits","G10090_22556","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Nuak1","NUAK1","Induces","Nuak1",535,"ENSG00000074590","535.1.1","ENSMUSG00000020032","NUAK family, SNF1-like kinase, 1 [Source:MGI Symbol;Acc:MGI:1925226]",1,1,"CellAge_induces","G10090_12873","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Nuak2","NUAK2","Inhibits","Nuak2",536,"ENSG00000163545","536.1.1","ENSMUSG00000009772","NUAK family, SNF1-like kinase, 2 [Source:MGI Symbol;Acc:MGI:1921387]",1,1,"CellAge_inhibits","G10090_25710","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Nudt5","NUDT5","Inhibits","Nudt5",537,"ENSG00000165609","537.1.1","ENSMUSG00000025817","nudix hydrolase 5 [Source:MGI Symbol;Acc:MGI:1858232]",1,1,"CellAge_inhibits","G10090_21369","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Ogg1","OGG1","Inhibits","Ogg1",539,"ENSG00000114026","539.1.1","ENSMUSG00000030271","8-oxoguanine DNA-glycosylase 1 [Source:MGI Symbol;Acc:MGI:1097693]",1,1,"CellAge_inhibits","G10090_15669","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Ogt","OGT","Induces","Ogt",540,"ENSG00000147162","540.1.1","ENSMUSG00000034160","O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:MGI Symbol;Acc:MGI:1339639]",1,1,"CellAge_induces","G10090_14956","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Opa1","OPA1","Inhibits","Opa1",541,"ENSG00000198836","541.1.1","ENSMUSG00000038084","OPA1, mitochondrial dynamin like GTPase [Source:MGI Symbol;Acc:MGI:1921393]",1,1,"CellAge_inhibits","G10090_346","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Orai1","ORAI1","Induces","Orai1",542,"ENSG00000276045","542.1.1","ENSMUSG00000049686","ORAI calcium release-activated calcium modulator 1 [Source:MGI Symbol;Acc:MGI:1925542]",1,1,"CellAge_induces","G10090_26478","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Orc1","ORC1","Inhibits","Orc1",543,"ENSG00000085840","543.1.1","ENSMUSG00000028587","origin recognition complex, subunit 1 [Source:MGI Symbol;Acc:MGI:1328337]",1,1,"CellAge_inhibits","G10090_3955","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Oxtr","OXTR","Inhibits","Oxtr",545,"ENSG00000180914","545.1.1","ENSMUSG00000049112","oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147]",1,1,"CellAge_inhibits","G10090_19194","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"P2ry14","P2RY14","Inhibits","P2ry14",546,"ENSG00000174944","546.1.1","ENSMUSG00000036381","purinergic receptor P2Y, G-protein coupled, 14 [Source:MGI Symbol;Acc:MGI:2155705]",1,1,"CellAge_inhibits","G10090_11815","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"P3h1","P3H1","Inhibits","P3h1",547,"ENSG00000117385","547.1.1","ENSMUSG00000028641","prolyl 3-hydroxylase 1 [Source:MGI Symbol;Acc:MGI:1888921]",1,1,"CellAge_inhibits","G10090_14122","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_persistent_direction_consistent_genes.csv"
"Pak2","PAK2","Induces","Pak2",548,"ENSG00000180370","548.1.1","ENSMUSG00000022781","p21 (RAC1) activated kinase 2 [Source:MGI Symbol;Acc:MGI:1339984]",1,1,"CellAge_induces","G10090_2695","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Pak4","PAK4","Induces","Pak4",549,"ENSG00000130669","549.1.1","ENSMUSG00000030602","p21 (RAC1) activated kinase 4 [Source:MGI Symbol;Acc:MGI:1917834]",1,1,"CellAge_induces","G10090_4235","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Papss2","PAPSS2","Inhibits","Papss2",550,"ENSG00000198682","550.1.1","ENSMUSG00000024899","3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:MGI Symbol;Acc:MGI:1330223]",1,1,"CellAge_inhibits","G10090_13295","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Park7","PARK7","Inhibits","Park7",551,"ENSG00000116288","551.1.1","ENSMUSG00000028964","Parkinson disease (autosomal recessive, early onset) 7 [Source:MGI Symbol;Acc:MGI:2135637]",1,1,"CellAge_inhibits","G10090_27016","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Parp1","PARP1","Inhibits","Parp1",552,"ENSG00000143799","552.1.1","ENSMUSG00000026496","poly (ADP-ribose) polymerase family, member 1 [Source:MGI Symbol;Acc:MGI:1340806]",1,1,"CellAge_inhibits","G10090_29904","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Patz1","PATZ1","Inhibits","Patz1",553,"ENSG00000100105","553.1.1","ENSMUSG00000020453","POZ (BTB) and AT hook containing zinc finger 1 [Source:MGI Symbol;Acc:MGI:1891832]",1,1,"CellAge_inhibits","G10090_9928","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Pax8","PAX8","Inhibits","Pax8",554,"ENSG00000125618","554.1.1","ENSMUSG00000026976","paired box 8 [Source:MGI Symbol;Acc:MGI:97492]",1,1,"CellAge_inhibits","G10090_8833","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Pbp2","PEBP1","Induces","Pbp2",565,"ENSG00000089220","565.1.1","ENSMUSG00000047104","phosphatidylethanolamine binding protein 2 [Source:MGI Symbol;Acc:MGI:1923650]",1,1,"CellAge_induces","G10090_25890","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Pbrm1","PBRM1","Induces","Pbrm1",555,"ENSG00000163939","555.1.1","ENSMUSG00000042323","polybromo 1 [Source:MGI Symbol;Acc:MGI:1923998]",1,1,"CellAge_induces","G10090_5617","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Pcgf2","PCGF2","Induces","Pcgf2",556,"ENSG00000277258","556.1.1","ENSMUSG00000018537","polycomb group ring finger 2 [Source:MGI Symbol;Acc:MGI:99161]",1,1,"CellAge_induces","G10090_3604","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Pdcd10","PDCD10","Induces","Pdcd10",557,"ENSG00000114209","557.1.1","ENSMUSG00000027835","programmed cell death 10 [Source:MGI Symbol;Acc:MGI:1928396]",1,1,"CellAge_induces","G10090_8327","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Pdcd11","PDCD11","Inhibits","Pdcd11",558,"ENSG00000148843","558.1.1","ENSMUSG00000025047","programmed cell death 11 [Source:MGI Symbol;Acc:MGI:1341788]",1,1,"CellAge_inhibits","G10090_2873","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Pdcd4","PDCD4","Inhibits","Pdcd4",559,"ENSG00000150593","559.1.1","ENSMUSG00000024975","programmed cell death 4 [Source:MGI Symbol;Acc:MGI:107490]",1,1,"CellAge_inhibits","G10090_10288","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Pdgfb","PDGFB","Induces","Pdgfb",560,"ENSG00000100311","560.1.1","ENSMUSG00000000489","platelet derived growth factor, B polypeptide [Source:MGI Symbol;Acc:MGI:97528]",1,1,"CellAge_induces","G10090_11132","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Pdik1l","PDIK1L","Induces","Pdik1l",561,"ENSG00000175087","561.1.1","ENSMUSG00000050890","PDLIM1 interacting kinase 1 like [Source:MGI Symbol;Acc:MGI:2385213]",1,1,"CellAge_induces","G10090_6889","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Pdpk1","PDPK1","Induces","Pdpk1",562,"ENSG00000140992","562.1.1","ENSMUSG00000024122","3-phosphoinositide dependent protein kinase 1 [Source:MGI Symbol;Acc:MGI:1338068]",1,1,"CellAge_induces","G10090_1916","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Pdzd2","PDZD2","Induces","Pdzd2",563,"ENSG00000133401","563.1.1","ENSMUSG00000022197","PDZ domain containing 2 [Source:MGI Symbol;Acc:MGI:1922394]",1,1,"CellAge_induces","G10090_1403","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Pea15a","PEA15","Induces","Pea15a",564,"ENSG00000162734","564.1.1","ENSMUSG00000013698","proliferation and apoptosis adaptor protein 15A [Source:MGI Symbol;Acc:MGI:104799]",1,1,"CellAge_induces","G10090_15435","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Pelp1","PELP1","Inhibits","Pelp1",566,"ENSG00000141456","566.1.1","ENSMUSG00000018921","proline, glutamic acid and leucine rich protein 1 [Source:MGI Symbol;Acc:MGI:1922523]",1,1,"CellAge_inhibits","G10090_19946","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Pes1","PES1","Inhibits","Pes1",567,"ENSG00000100029","567.1.1","ENSMUSG00000020430","pescadillo ribosomal biogenesis factor 1 [Source:MGI Symbol;Acc:MGI:1890613]",1,1,"CellAge_inhibits","G10090_20146","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Pex19","PEX19","Induces","Pex19",568,"ENSG00000162735","568.1.1","ENSMUSG00000003464","peroxisomal biogenesis factor 19 [Source:MGI Symbol;Acc:MGI:1334458]",1,1,"CellAge_induces","G10090_2324","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Pgr","PGR","Induces","Pgr",569,"ENSG00000082175","569.1.1","ENSMUSG00000031870","progesterone receptor [Source:MGI Symbol;Acc:MGI:97567]",1,1,"CellAge_induces","G10090_29145","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Phb1","PHB","Induces","Phb1",570,"ENSG00000167085","570.1.1","ENSMUSG00000038845","prohibitin 1 [Source:MGI Symbol;Acc:MGI:97572]",1,1,"CellAge_induces","G10090_23619","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Phb2","PHB2","Inhibits","Phb2",571,"ENSG00000215021","571.1.1","ENSMUSG00000004264","prohibitin 2 [Source:MGI Symbol;Acc:MGI:102520]",1,1,"CellAge_inhibits","G10090_25305","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Phgdh","PHGDH","Inhibits","Phgdh",572,"ENSG00000092621","572.1.1","ENSMUSG00000053398","3-phosphoglycerate dehydrogenase [Source:MGI Symbol;Acc:MGI:1355330]",1,1,"CellAge_inhibits","G10090_33464","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Pi4kb","PI4KB","Induces","Pi4kb",573,"ENSG00000143393","573.1.1","ENSMUSG00000038861","phosphatidylinositol 4-kinase beta [Source:MGI Symbol;Acc:MGI:1334433]",1,1,"CellAge_induces","G10090_9844","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Pik3c2a","PIK3C2A","Unclear","Pik3c2a",574,"ENSG00000011405","574.1.1","ENSMUSG00000030660","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:MGI Symbol;Acc:MGI:1203729]",1,1,"CellAge_all_only","G10090_8319","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Pik3ca","PIK3CA","Unclear","Pik3ca",575,"ENSG00000121879","575.1.1","ENSMUSG00000027665","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:MGI Symbol;Acc:MGI:1206581]",1,1,"CellAge_all_only","G10090_10036","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Pik3r5","PIK3R5","Induces","Pik3r5",576,"ENSG00000141506","576.1.1","ENSMUSG00000020901","phosphoinositide-3-kinase regulatory subunit 5 [Source:MGI Symbol;Acc:MGI:2443588]",1,1,"CellAge_induces","G10090_14558","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Pim1","PIM1","Induces","Pim1",577,"ENSG00000137193","577.1.1","ENSMUSG00000024014","proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]",1,1,"CellAge_induces","G10090_24402","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Pink1","PINK1","Inhibits","Pink1",579,"ENSG00000158828","579.1.1","ENSMUSG00000028756","PTEN induced putative kinase 1 [Source:MGI Symbol;Acc:MGI:1916193]",1,1,"CellAge_inhibits","G10090_28937","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Pir","PIR","Inhibits","Pir",581,"ENSG00000087842","581.1.1","ENSMUSG00000031379","pirin [Source:MGI Symbol;Acc:MGI:1916906]",1,1,"CellAge_inhibits","G10090_7094","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Pitx1","PITX1","Induces","Pitx1",582,"ENSG00000069011","582.1.1","ENSMUSG00000021506","paired-like homeodomain transcription factor 1 [Source:MGI Symbol;Acc:MGI:107374]",1,1,"CellAge_induces","G10090_6618","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
