"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL"
"G10090_29377","16790","Anpep",1.95161925660002,3.40689207287271e-08,"Up","16790","Anpep",1.71003813443535,1.02074217494275e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16790","Anpep"
"G10090_29385","331004","Slc9a9",1.66643804278547,7.6122810319715e-09,"Up","331004","Slc9a9",1.06095423328588,8.53779790962959e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","331004","Slc9a9"
"G10090_29400","14104","Fasn",-1.61915055765161,3.34629743168523e-05,"Down","14104","Fasn",-1.14229659927646,0.000668400354329154,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","14104","Fasn"
"G10090_29405","53412","Ppp1r3c",-1.36980392043806,0.000183619255774668,"Down","53412","Ppp1r3c",-1.23584840980946,0.000937720697787704,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","53412","Ppp1r3c"
"G10090_2941","15929","Idh3g",-1.41962190684471,1.47945405234253e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","15929","Idh3g"
"G10090_29410","66945","Sdha",-1.44495675705559,3.29130676881318e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66945","Sdha"
"G10090_29423","17449","Mdh1",-1.56935154123002,2.14539104301662e-09,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17449","Mdh1"
"G10090_29446","14230","Fkbp10",2.45895657238966,1.62741946343309e-09,"Up","14230","Fkbp10",1.66932725387735,9.65161178365081e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","14230","Fkbp10"
"G10090_29448","23853","Def6",1.15167111060735,3.24847042659593e-06,"Up","23853","Def6",1.41913459497961,1.63561902734809e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","23853","Def6"
"G10090_29452","53314","Batf",1.32286166194395,0.000552665023152104,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","53314","Batf"
"G10090_29456","17700","Mstn",-1.27658089799455,2.72801816355256e-05,"Down","17700","Mstn",-1.20692443646987,0.000266766018393531,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","17700","Mstn"
"G10090_29468","105855","Nckap1l",1.74925870042061,1.88557333927901e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","105855","Nckap1l"
"G10090_29475","15484","Hsd11b2",2.72512547025987,9.65014701430357e-08,"Up","15484","Hsd11b2",2.05072545187746,0.000966137705480265,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","15484","Hsd11b2"
"G10090_29481",NA,NA,NA,NA,NA,"100043921","",1.94875400668742,0.00335038871901527,"Up",FALSE,TRUE,NA,"4W_only","100043921",""
"G10090_29492","114679","Selenom",1.22432559232449,1.38660133325509e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","114679","Selenom"
"G10090_295","21335","Tacc3",1.51133311486659,4.96273317167395e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","21335","Tacc3"
"G10090_29502","17850","Mmut",-1.17812592617158,5.10335254675288e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17850","Mmut"
"G10090_29506","12350","Car3",-1.74827991852782,1.19271152876931e-09,"Down","12350","Car3",-1.202790880549,0.000105702205270997,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","12350","Car3"
"G10090_29516","12331","Cap1",1.01626359396266,1.43539158489407e-06,"Up","12331","Cap1",1.00909117227701,2.70496095127167e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12331","Cap1"
"G10090_29543","65086","Lpar3",1.47409457821065,0.00141514707472567,"Up","65086","Lpar3",1.64816586768811,0.00107285926783474,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","65086","Lpar3"
"G10090_29544","104080","Nxph4",1.71459829131483,1.78560116589728e-06,"Up","104080","Nxph4",1.27684592341326,0.000351928996490795,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","104080","Nxph4"
"G10090_29548",NA,NA,NA,NA,NA,"403395","Clec3a",1.78360346575377,0.0381292194830601,"Up",FALSE,TRUE,NA,"4W_only","403395","Clec3a"
"G10090_29549","15482","Hspa1l",-1.21453207229594,4.89154755307896e-05,"Down","15482","Hspa1l",-1.05873934007491,0.000215146231961383,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","15482","Hspa1l"
"G10090_2955","17179","Matk",1.71659077295054,1.5791528194968e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17179","Matk"
"G10090_2957","14411","Slc6a12",-1.26965768881419,0.000605821944949076,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14411","Slc6a12"
"G10090_29582","243270","Hcar1",-1.70246783779659,0.000717011144570794,"Down","243270","Hcar1",-1.20247964454923,0.00131851653371118,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","243270","Hcar1"
"G10090_29586","622976","Gm6377",2.38206879284301,6.10463059143789e-07,"Up","622976","Gm6377",1.35735505528526,0.00318548323924843,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","622976","Gm6377"
"G10090_29587","12176","Bnip3",-1.45827821365676,1.66777001301838e-08,"Down","12176","Bnip3",-1.07873108605743,4.7650547279952e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","12176","Bnip3"
"G10090_29619","193043","Zfp3",-1.14569823997847,3.11254500216431e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","193043","Zfp3"
"G10090_29625",NA,NA,NA,NA,NA,"110835","Chrna5",-2.55495444428735,2.76746584911562e-05,"Down",FALSE,TRUE,NA,"4W_only","110835","Chrna5"
"G10090_29633","14827","Pdia3",1.2590133412656,1.28181087093367e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14827","Pdia3"
"G10090_29634","12518","Cd79a",-1.32929402138695,0.00410652007834443,"Down","12518","Cd79a",-1.00094024565952,0.0271562513463593,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","12518","Cd79a"
"G10090_29643","59012","Moxd1",1.99547984606801,4.14786013863593e-05,"Up","59012","Moxd1",1.0090811383046,0.00254663577696252,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","59012","Moxd1"
"G10090_29647","81879","Tfcp2l1",-1.13343627957404,0.0206115856486893,"Down","81879","Tfcp2l1",-1.07513228281457,0.0303850573636195,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","81879","Tfcp2l1"
"G10090_2966","11812","Apoc1",-1.37729883760141,0.000283861820700821,"Down","11812","Apoc1",-1.56174871430297,8.92890367737378e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","11812","Apoc1"
"G10090_29671","65221","Slc15a3",1.78925363746166,9.47016633094957e-08,"Up","65221","Slc15a3",1.02771020716735,4.65957024434236e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","65221","Slc15a3"
"G10090_29696","56454","Aldh18a1",1.87787132254334,2.49314228087443e-09,"Up","56454","Aldh18a1",1.44063075071255,1.48908819368709e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","56454","Aldh18a1"
"G10090_29724",NA,NA,NA,NA,NA,"13124","Cyp8b1",1.65250099286122,0.0118998619920878,"Up",FALSE,TRUE,NA,"4W_only","13124","Cyp8b1"
"G10090_29729",NA,NA,NA,NA,NA,"100033459","Ifi208",-1.08124824473073,1.50795816418407e-05,"Down",FALSE,TRUE,NA,"4W_only","100033459","Ifi208"
"G10090_29737","230766","Fam167b",1.72415916982008,8.57901563982009e-09,"Up","230766","Fam167b",1.10882169182985,0.000784824560875437,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","230766","Fam167b"
"G10090_29768","66447","Mgst3",-1.63940196079057,2.66073479485254e-10,"Down","66447","Mgst3",-1.02323794993181,1.28315914243982e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","66447","Mgst3"
"G10090_29772","102632","Acad11",-1.24879832054237,3.09539135578518e-09,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","102632","Acad11"
"G10090_2978",NA,NA,NA,NA,NA,"116838","Rims2",2.36281221942653,1.63561902734809e-05,"Up",FALSE,TRUE,NA,"4W_only","116838","Rims2"
"G10090_29790","213211","Rnf26",1.20436130188157,6.85235497972114e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","213211","Rnf26"
"G10090_29799","13382","Dld",-1.20402941991603,8.23728552357521e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","13382","Dld"
"G10090_2980","213417","Klhdc8a",1.74627506460625,8.38649927149735e-08,"Up","213417","Klhdc8a",1.21566710954958,0.00318377976350189,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","213417","Klhdc8a"
"G10090_29840","14235","Foxm1",2.86077516295816,4.87250385805307e-10,"Up","14235","Foxm1",1.21625967648023,0.000962489255165681,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","14235","Foxm1"
"G10090_29858","13804","Endog",-1.53267495249242,2.86049272480076e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","13804","Endog"
"G10090_29872","232493","Gys2",-3.05245537665792,5.97068730024235e-07,"Down","232493","Gys2",-2.1113383786246,9.2400308119906e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","232493","Gys2"
"G10090_29882","12351","Car4",-2.2564145147657,9.21195464921142e-08,"Down","12351","Car4",-1.8129360886927,5.91358348451566e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","12351","Car4"
"G10090_29906","12399","Runx3",2.47681996723001,6.72994384817083e-08,"Up","12399","Runx3",1.41628317925587,0.000620249185176421,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12399","Runx3"
"G10090_29919","18011","Neurl1a",-1.22812620801461,0.000490551339441979,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","18011","Neurl1a"
"G10090_29928",NA,NA,NA,NA,NA,"73363","1700056E22Rik",-1.08101503678649,0.000214970360247311,"Down",FALSE,TRUE,NA,"4W_only","73363","1700056E22Rik"
"G10090_29945","63828","Fn3k",-1.84767341709827,1.59160315624515e-06,"Down","63828","Fn3k",-1.25348246012461,6.13060226283943e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","63828","Fn3k"
"G10090_29954","14119","Fbn2",5.63493204449206,2.01144584786093e-10,"Up","14119","Fbn2",3.25773109492056,0.00036326462844209,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","14119","Fbn2"
"G10090_2996","17159","Man2b1",1.06992471926788,5.65952356170227e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17159","Man2b1"
"G10090_2998",NA,NA,NA,NA,NA,"17329","Cxcl9",-1.40862773427073,1.33831253155285e-05,"Down",FALSE,TRUE,NA,"4W_only","17329","Cxcl9"
"G10090_2999","223672","Apol9a",1.24205692420841,8.23507532032955e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","223672","Apol9a"
"G10090_29994",NA,NA,NA,NA,NA,"67557","Larp6",1.33642244271963,3.69985305272692e-05,"Up",FALSE,TRUE,NA,"4W_only","67557","Larp6"
"G10090_29995","30045","Dnajc12",-1.13384324715872,4.07497369668584e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","30045","Dnajc12"
"G10090_30003","74211","1700017B05Rik",1.3969346799401,5.31630499981201e-08,"Up","74211","1700017B05Rik",1.10384431010712,5.41778236134634e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","74211","1700017B05Rik"
"G10090_3001","18511","Pax9",1.60293437634416,8.28497730563758e-05,"Up","18511","Pax9",1.53146195254451,0.00208359944752348,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","18511","Pax9"
"G10090_3002","668218","Bin2",1.82077288841315,2.51345788009707e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","668218","Bin2"
"G10090_30042","630751","",-1.27680974136444,0.00295151193962996,"Down","630751","",-1.22213687016765,0.00114330417081724,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","630751",""
"G10090_30068",NA,NA,NA,NA,NA,"12575","Cdkn1a",1.01681962613948,7.53538596085605e-06,"Up",FALSE,TRUE,NA,"4W_only","12575","Cdkn1a"
"G10090_30072","70645","Oip5",1.63011363733121,1.65228930256286e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","70645","Oip5"
"G10090_3009","73804","Kif2c",3.47108344852736,7.73150945745769e-09,"Up","73804","Kif2c",1.71973887875196,0.00360447931638313,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","73804","Kif2c"
"G10090_3010","194126","Mtmr11",1.1571631774929,2.86192151274303e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","194126","Mtmr11"
"G10090_3011","74413","Tc2n",1.41531849980369,9.28663187469878e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","74413","Tc2n"
"G10090_30130","12642","Ch25h",1.24959995255811,0.000216280462556787,"Up","12642","Ch25h",1.15749091064317,0.00129957917859984,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12642","Ch25h"
"G10090_30134","320717","Pptc7",-1.36196904287209,8.71584688119764e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","320717","Pptc7"
"G10090_30150","320209","Ddx11",1.05187229164733,7.41923378021535e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","320209","Ddx11"
"G10090_30151","58909","Fam13a",-1.6883571920287,5.57264326044778e-09,"Down","58909","Fam13a",-1.36384733594428,1.47710301898495e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","58909","Fam13a"
"G10090_30166","20364","Selenow",-1.12319538607685,7.90163805197815e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20364","Selenow"
"G10090_30168","67442","Retsat",-1.47137659307184,1.21583814396793e-12,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67442","Retsat"
"G10090_30182","93723","Pcdhga11",1.23079730464796,0.000801641869039834,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","93723","Pcdhga11"
"G10090_30199","21991","Tpi1",-1.47160323291571,3.56190229097354e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","21991","Tpi1"
"G10090_30223","67180","Yipf5",1.03452573638868,6.31549891461825e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67180","Yipf5"
"G10090_30228","246154","Vasn",1.43497915461539,2.91243649020919e-07,"Up","246154","Vasn",1.45026324922149,1.05027825261399e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","246154","Vasn"
"G10090_30231","320982","Arl4c",2.81228395134172,1.28831780923337e-10,"Up","320982","Arl4c",1.88801862464376,9.31586935535236e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","320982","Arl4c"
"G10090_30236","56193","Plek",1.63173514381121,1.68721010865012e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","56193","Plek"
"G10090_30247","338521","Fa2h",-1.30751426657568,0.00694794346330934,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","338521","Fa2h"
"G10090_3025","11567","Avil",-1.06139766537243,0.000691329258761146,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11567","Avil"
"G10090_30254","624219","Angptl8",-1.7224930004355,0.00172126792770974,"Down","624219","Angptl8",-1.90432913839091,0.00208541832930071,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","624219","Angptl8"
"G10090_30259","74589","Kbtbd12",-1.99722129460865,1.64982033989282e-06,"Down","74589","Kbtbd12",-1.10347274996813,0.00335411558267129,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","74589","Kbtbd12"
"G10090_303","232164","Paip2b",-1.27215796679186,2.97850027163961e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","232164","Paip2b"
"G10090_30313","99543","Olfml3",1.7166018909558,1.7963949508877e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","99543","Olfml3"
"G10090_30321","12051","Bcl3",1.89122005085788,3.96703267905889e-09,"Up","12051","Bcl3",1.75178265102517,1.46789234953788e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12051","Bcl3"
"G10090_30334","12359","Cat",-1.11903981045089,7.82169847069028e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12359","Cat"
"G10090_30349","319171","H2ac24",1.84541095934079,0.00152406261391185,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","319171","H2ac24"
"G10090_30357","117590","Asb10",-2.13758324286817,4.97318904907553e-06,"Down","117590","Asb10",-1.06355419892538,0.000461264646298377,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","117590","Asb10"
"G10090_30372","238377","Gpr68",1.35828565119114,6.66948517345732e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","238377","Gpr68"
"G10090_30398","18787","Serpine1",1.65954084201701,1.66250733152731e-05,"Up","18787","Serpine1",1.9433393254445,2.57038594725519e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","18787","Serpine1"
"G10090_30409","24115","Best1",1.15435909026212,2.23909639342233e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","24115","Best1"
"G10090_30421","621603","Aldh3b2",-1.86273788070711,0.000182959714151713,"Down","621603","Aldh3b2",-1.23418385339732,0.000393417745527896,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","621603","Aldh3b2"
"G10090_30436","330695","Ctxn1",2.38259612686855,2.2471902363951e-10,"Up","330695","Ctxn1",1.41506997491021,0.000196750068149205,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","330695","Ctxn1"
"G10090_3044",NA,NA,NA,NA,NA,"12841","Col9a3",1.52512134144625,0.0388280325670574,"Up",FALSE,TRUE,NA,"4W_only","12841","Col9a3"
"G10090_30453","15900","Irf8",1.16987773077224,4.92389388814836e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","15900","Irf8"
"G10090_30459","12833","Col6a1",2.31538956892161,8.03485764160247e-09,"Up","12833","Col6a1",1.65733565778357,1.24928672460555e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12833","Col6a1"
"G10090_30491","20304","Ccl5",2.55854965385615,1.6198946536965e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20304","Ccl5"
"G10090_30497","12837","Col8a1",2.86615077660645,2.0374148436581e-10,"Up","12837","Col8a1",1.43073997387291,5.6415621806326e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12837","Col8a1"
"G10090_30512","16971","Lrp1",1.10986293731049,1.89567981943293e-05,"Up","16971","Lrp1",1.45225802844556,3.87833525584103e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16971","Lrp1"
"G10090_30515","74337","Palm3",1.23447253877508,0.000246454314742011,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","74337","Palm3"
"G10090_30519","102635360","Gm32719",2.44406503292097,1.18897669130619e-06,"Up","102635360","Gm32719",1.49662611595915,0.0119043802144858,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","102635360","Gm32719"
"G10090_30523","14086","Fscn1",2.0640353345234,8.84067537544994e-12,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14086","Fscn1"
"G10090_3055","21923","Tnc",2.84626238872579,2.10828550924683e-07,"Up","21923","Tnc",1.93495359962941,1.55170139826154e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","21923","Tnc"
"G10090_30550","93747","Echs1",-1.3438153699902,5.04953302846436e-11,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","93747","Echs1"
"G10090_30558","102634333","1110002E22Rik",-1.11464803166541,0.00216553668772853,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","102634333","1110002E22Rik"
"G10090_30566",NA,NA,NA,NA,NA,"278279","Tmtc2",1.24325931154059,1.11135108909932e-05,"Up",FALSE,TRUE,NA,"4W_only","278279","Tmtc2"
"G10090_30596","14127","Fcer1g",1.67738280485101,1.1130224687032e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14127","Fcer1g"
"G10090_30597","70240","Ufsp1",-1.02561496155636,0.00115951375283654,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","70240","Ufsp1"
"G10090_30608","332397","Nanos1",1.9605558401443,3.14486643522212e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","332397","Nanos1"
"G10090_3061","102075","Plekhg4",4.83162508120939,4.3506183246762e-08,"Up","102075","Plekhg4",2.76537502164579,0.000205821540436167,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","102075","Plekhg4"
"G10090_30611",NA,NA,NA,NA,NA,"14632","Gli1",1.0134977416281,0.000390568850017683,"Up",FALSE,TRUE,NA,"4W_only","14632","Gli1"
"G10090_30619","72157","Pgm1",-1.47347675044802,6.52906618074098e-05,"Down","72157","Pgm1",-1.07135696005287,0.000341258839831838,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","72157","Pgm1"
"G10090_3062","18784","Pla2g5",-1.35878649083634,7.24260765810782e-06,"Down","18784","Pla2g5",-1.29799501763782,0.000151256269973204,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","18784","Pla2g5"
"G10090_30626","26549","Itgb1bp2",-2.004645584227,2.43128122937916e-05,"Down","26549","Itgb1bp2",-1.15245259071165,0.00034629395521532,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","26549","Itgb1bp2"
"G10090_3066","18217","Ntsr2",-1.64493494360367,3.55474298352542e-05,"Down","18217","Ntsr2",-1.06274629993542,0.0005416848617627,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","18217","Ntsr2"
"G10090_30671","21350","Tal2",1.22394440315273,4.19205861701684e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","21350","Tal2"
"G10090_30678","381353","Ajm1",1.17932544724552,0.00171962319374118,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","381353","Ajm1"
"G10090_30691","107995","Cdc20",2.90590320924198,6.36500818080201e-09,"Up","107995","Cdc20",1.47583436935357,0.000592266542103696,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","107995","Cdc20"
"G10090_30701","68888","Gkn3",-1.39728648862258,8.57234470290882e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","68888","Gkn3"
