"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140517_RECON12_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000030464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000030467",108.069584,86.890797,102.425618,77.726106,86.887806,84.999667,90.774945,121.719673,114.609405,93.392435,75.524013,102.099646,110.763274,111.267423,81.09978,85.865111,83.201279,105.916023,109.870806,113.89463,108.83189,117.534095,66.678491,66.821938,99.654133,99.61566,97.131013,127.920853,82.382129,90.154936,83.563112,85.515324,122.988093,91.586472,126.631136,86.57954,101.53053,81.743779,110.406213,77.123147,94.276043,122.822209,97.47123,71.243246,135.258191,78.686311,102.218608,121.544171
"ENSSSCG00000030469",0.460642,0.175338,0.968156,0.172737,0.901513,0.807106,0.74655,0.665695,0.677477,1.084554,0.94294,0.920955,0.477492,0.764319,0.305247,1.807022,0.941029,0.902748,0.668418,1.031399,0.347845,0.836799,0.246102,0.571516,0.75155,0.716469,0.106536,0.454156,0.605191,0.077193,0.925159,0.998223,0.632731,0.496779,1.069254,1.026314,0.379721,0.45647,1.091112,1.976123,0.169156,0.684071,0.614887,0.813886,0.833958,1.073903,1.465322,0.667901
"ENSSSCG00000030478",34.213406,27.652913,31.096449,25.279687,24.673615,28.172734,25.532687,33.346682,33.999811,26.488747,24.769556,31.974958,24.041636,22.066117,25.770659,21.25361,21.430248,21.698551,27.195716,20.37918,29.573854,38.846319,24.057998,20.018968,22.927492,21.96713,27.130191,25.11573,16.629724,26.62985,29.456671,20.537794,31.322851,21.882736,35.145385,29.83969,22.592238,24.470093,26.965108,22.715102,29.981581,21.909896,31.52195,23.950064,25.994969,24.730044,26.445103,24.358663
"ENSSSCG00000030480",51.989921,52.670854,48.48282,45.436105,44.018726,49.874222,49.635218,52.964086,47.315966,49.464355,41.59832,47.914593,40.544733,43.831197,47.119402,44.386624,47.794689,36.676659,49.070092,45.901591,49.493889,57.289987,34.164182,39.983576,48.958203,48.747314,42.830224,49.548469,42.61766,42.849254,43.666288,44.866289,52.620658,40.597234,49.684583,40.459349,45.335959,43.770318,46.843166,41.39649,55.903853,42.149375,54.833727,40.952436,48.53791,41.599307,42.371172,40.557677
"ENSSSCG00000030484",52.097869,44.585638,46.026743,25.924183,43.283993,41.423869,65.295973,42.942556,47.158833,59.677683,33.414128,51.478094,35.787493,43.798231,36.677367,57.630989,32.183614,29.105276,39.35106,42.181201,37.441015,46.766262,37.445865,35.448292,38.284469,33.846544,29.845831,45.368522,26.497694,36.266936,40.69307,33.218641,36.910711,42.397593,23.237732,36.244136,32.848995,33.014935,42.890835,56.173436,43.990745,39.489106,38.150695,42.784639,39.336474,54.980648,46.124495,52.824529
"ENSSSCG00000030485",0,0,0,0.409681,0,0,0,0.126174,0.175219,0.093217,0.241241,0.566703,0,0,0,0,0,0.08398,0,0,0.139732,0.352527,0,0,0.090276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286831,0,0,0,0,0,0,0.196201,0.125442,0
"ENSSSCG00000030486",40.065285,37.016048,38.668465,38.128084,34.568762,43.455571,38.556804,46.924881,38.340528,39.433579,39.116148,37.577349,31.007771,37.238002,48.06598,45.240402,49.782531,39.163666,34.801466,40.010635,38.011961,41.329102,36.755132,27.861379,39.662097,39.40047,32.573991,42.18559,42.319135,35.869156,42.03296,36.815068,50.054474,39.618143,41.437178,38.842824,33.429216,44.990735,41.431123,42.394922,46.497991,41.8553,34.798098,39.136366,39.347891,43.063667,39.769355,34.541896
"ENSSSCG00000030487",10.279909,8.337687,10.055275,12.293097,8.464254,9.138263,13.495377,12.972649,10.910953,10.026835,7.984961,14.608603,8.077493,7.843442,6.733537,8.734813,8.838333,7.631794,12.243044,5.757061,10.223491,11.212798,6.464413,5.697941,9.258523,8.543001,9.982983,10.469148,5.971011,11.859481,5.847933,7.912885,10.725159,8.430307,11.547321,8.716074,7.588903,10.782476,9.313789,6.602978,10.271654,4.035732,10.278402,6.958198,7.985866,8.488448,9.724965,9.358181
"ENSSSCG00000030492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000030493",15.780103,21.997305,13.045229,20.548169,20.479175,20.776236,21.984071,19.035777,15.583221,20.933328,20.42356,24.743792,17.955999,19.223016,26.906731,21.773396,25.107178,19.75506,17.064952,21.07809,21.136982,21.795512,14.857918,25.637212,13.345895,21.35724,15.164548,27.879428,22.316396,19.578294,18.100663,16.169468,22.76522,24.092499,14.019062,25.599533,18.467682,21.153545,19.963804,24.481942,10.149548,20.200654,20.632064,19.501087,18.929421,20.696308,19.498155,23.757969
"ENSSSCG00000030497",13.067498,28.615809,27.768228,35.624627,32.081639,30.370908,25.709314,35.266804,31.643141,28.539024,32.890794,26.54609,25.016782,31.537989,48.12042,39.206731,29.928514,34.454161,32.147646,28.315565,39.305414,49.923871,24.710578,36.805562,27.554246,38.494509,31.682215,35.114144,39.668977,26.798796,32.277398,30.377324,45.210301,44.634733,37.762225,40.137431,37.68771,33.630249,41.870457,37.422987,28.208205,18.090933,31.206077,28.204034,38.946362,46.095636,41.08297,27.958062
"ENSSSCG00000030502",60.8156,59.132147,59.822054,59.06869,50.962387,61.09195,63.913383,67.431727,60.062133,74.060704,40.934864,70.664474,47.429684,53.372462,51.595966,62.635518,55.668962,48.198262,51.259922,50.333392,52.799992,66.079926,37.994598,46.270703,50.403398,50.707242,47.341019,56.84963,40.201072,53.952736,57.285431,42.517178,68.467061,48.951447,63.229548,52.381337,45.712512,53.682173,61.112975,54.081732,48.96005,45.684074,54.357073,46.960249,53.326826,65.949794,60.463344,65.009935
"ENSSSCG00000030505",10.012816,6.00281,10.074305,7.293889,4.504554,7.568887,10.840672,7.494138,5.984519,7.458837,5.312496,6.770395,7.319178,9.522585,4.931884,4.632734,7.39079,6.75276,8.19786,6.284917,9.321233,10.177747,3.455076,6.935618,10.100589,7.380807,9.347256,7.521648,4.372621,11.163046,6.564071,9.409944,7.654698,3.484621,8.908019,9.18179,7.589741,8.783022,8.060654,5.732901,9.95304,6.685114,8.798472,8.130741,6.509427,6.699168,7.977409,7.191189
"ENSSSCG00000030507",27.604346,22.818151,18.152045,21.988296,19.992258,22.535881,17.975852,27.346545,20.124359,20.195814,23.431701,24.597597,18.610411,18.091869,24.157648,20.222261,20.678304,20.677166,23.835721,19.873919,25.105247,27.029757,20.345907,18.479774,18.91903,20.513851,19.38256,22.698268,21.923989,22.44479,21.783346,21.317599,27.445587,20.05861,23.243887,24.157635,21.210228,20.416104,21.39078,20.549327,23.526303,21.952217,23.739652,21.457951,22.939906,21.443644,20.757171,20.292387
"ENSSSCG00000030510",28.768716,29.17464,30.665915,24.344904,26.324254,35.500542,29.628179,22.565034,26.491829,26.905704,37.502223,23.596552,28.514569,32.614017,35.1443,30.419858,29.198589,37.826819,30.245053,27.462952,53.092296,32.314145,30.36315,32.203956,29.746904,28.942149,31.466584,32.889348,33.872459,26.099702,25.880462,34.776784,24.939082,30.548855,25.216347,27.461419,27.79249,32.586331,29.200528,41.638788,30.655076,27.133859,37.336222,38.088456,35.798549,20.175216,27.581069,48.390197
"ENSSSCG00000030511",5.528402,2.387362,2.179115,1.050044,0.202205,1.403467,3.244951,0.703525,1.344153,0.708495,0,1.180716,0.067033,0.921158,0,0,0.651429,0,4.805284,0,0.176051,0,0,0.63555,0.229081,0,0,0.223465,0,0,0.333366,1.313199,0,0.042141,0,1.311193,0,0,0,0.077282,5.394734,0,5.096016,0.047113,0,0,0,0
"ENSSSCG00000030513",0,0.045769,0.174901,0,0,0.048355,0.068017,0,0.123583,0.029661,0.094905,0.040031,0.930052,0.780389,0.386434,0.088894,0.502472,0.030558,0.772524,0.223225,0.21699,0.790027,0.44857,0,1.154918,0.972624,0.372745,0.024461,0.023769,1.491235,0.116028,0.755957,0.303129,0.195441,0.216675,0.16274,0.498626,0.220852,0.262153,0.220964,0.272904,0.178361,0,0.424403,0.325598,0.081083,0.023243,0.152484
"ENSSSCG00000030515",0.849453,2.262256,0.354894,0.810815,2.918561,1.515241,1.582436,1.482872,1.7928,1.190103,1.256909,0.469596,0.194531,0.374444,1.363168,2.523727,0.315992,1.642716,0.141341,5.733196,0.338071,3.046917,0.456425,3.549699,0.598594,3.827775,0.528128,0.901859,0.853123,0.598388,1.023715,0.62136,3.213203,5.021265,0.590234,0.349979,0.965576,1.287814,1.543357,2.333236,0.099418,1.173052,0.689125,0.220205,1.968154,3.937941,0.884351,4.313351
"ENSSSCG00000030518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224005,0,0,0,0,0,0,0,0,0.268148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000030528",31.535789,28.052943,25.498918,31.079462,24.037295,31.878152,25.389226,32.415849,24.005882,28.308765,25.491465,26.397433,23.496241,26.119017,32.778651,30.349561,32.513029,22.406523,24.823658,26.34404,29.740445,27.904515,30.734736,17.17567,28.041178,25.510535,24.984923,30.221384,26.640434,26.845538,26.143144,23.057661,31.761606,26.049062,28.332578,23.317577,21.168178,29.342822,24.887011,29.015869,29.887378,22.601412,27.419196,24.429156,26.710906,26.359713,30.775972,21.319419
"ENSSSCG00000030535",172.017168,155.082694,156.957844,160.187469,156.271529,156.871778,154.189677,174.969358,182.84477,164.271995,170.068031,131.630175,156.415702,211.604686,237.389244,170.668655,169.488261,176.27477,246.922397,199.593127,226.894653,202.071073,203.249212,119.956625,227.051602,223.031025,210.319752,294.416321,264.20302,212.890858,233.311649,173.866885,223.613853,183.077318,211.740574,258.566364,203.693079,184.667853,234.715734,122.386517,210.3479,217.054723,161.111085,184.375378,242.658083,192.844789,175.80221,141.41571
"ENSSSCG00000030538",0.307459,0,0.146719,0.372244,0.153687,0.119607,0.055952,0,0,0.097017,0,0,0.064719,0.252015,0.108274,0.292088,0.450261,0,0.068794,0.052248,0,0.645584,0,0,0.109168,0,0.04295,0.167532,0.038651,0.169496,0.095939,0.296426,0,0,0,0.097375,0.099686,0.121763,0.054624,0,0,0,0.125837,0.18975,0,0,0.153105,0
"ENSSSCG00000030539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000030544",4.626737,2.647843,5.009362,3.398444,2.898136,4.632624,4.603521,3.079223,3.552623,4.093502,2.843815,3.87198,2.335952,3.363141,1.516276,3.171068,2.732435,3.937219,3.789039,1.830322,3.910302,2.713932,3.791641,3.926702,3.879325,4.299846,4.704868,4.017362,2.086467,5.092607,2.029908,3.174604,2.505934,2.474515,2.370349,3.91792,4.166371,3.404665,2.429756,2.641055,3.090145,3.767858,3.374863,4.082569,4.144152,3.224785,4.002281,2.448287
"ENSSSCG00000030546",15.388564,7.505375,9.951784,7.698824,4.009884,7.048392,8.535578,7.818049,10.110064,11.472272,8.123542,12.979738,8.818276,9.242027,5.32972,4.673294,7.28868,5.227961,9.834093,9.409333,9.204136,10.296706,4.859002,5.149335,15.933238,11.69443,8.91192,6.882238,5.402309,13.165985,8.143365,8.124057,10.863632,5.134099,8.423902,6.133031,12.939349,9.929144,8.802791,8.332128,12.289508,7.188916,11.00737,8.990923,14.123864,9.47726,7.593837,2.592313
"ENSSSCG00000030547",50.207438,45.813242,47.818882,41.531301,44.485899,48.658378,42.857806,53.45293,43.690882,46.35085,40.017199,49.861214,36.926514,39.827929,57.934678,51.347168,51.13193,46.920114,42.124164,45.593014,49.387199,51.317041,35.992318,42.073263,43.356071,40.67983,41.449314,46.681268,40.710243,44.154255,48.720874,37.265198,56.963992,43.81296,55.98359,32.809752,40.094666,43.83229,42.72828,45.118802,45.355859,44.586782,44.133454,46.691113,42.312729,45.542269,46.282153,40.293703
"ENSSSCG00000030548",14.512257,8.720439,8.346086,7.657712,9.964748,11.081567,7.45641,12.000611,9.349992,10.661827,8.861032,14.728288,8.193681,7.193664,11.089549,6.427029,7.48679,10.494099,5.659383,5.721058,11.1577,5.108283,4.601174,7.461345,5.279132,6.383577,6.733212,18.882626,4.143,5.192609,6.210165,14.426108,9.292378,5.019653,7.012573,5.679424,6.877061,9.001983,7.948695,11.041799,11.189688,6.59894,10.06108,5.520906,6.124781,12.841708,10.840114,4.722783
"ENSSSCG00000030552",5.766945,0.301829,2.114638,2.473855,2.852704,0.829695,5.304576,1.402098,1.800726,0.515761,0.717809,0.135684,1.968828,3.031121,4.082455,1.360417,1.609533,2.575384,1.714677,1.263157,4.057241,0.827649,0.139195,2.917283,4.968562,1.306272,2.384334,0.779487,0.261117,2.183564,0.964555,1.264496,3.164878,2.725814,3.274005,1.12622,0.648853,0.239802,0.868326,1.993808,1.972684,0.075837,1.106917,3.663743,3.461938,0.235843,1.731156,1.980758
"ENSSSCG00000030560",50.940859,44.029388,44.652497,30.167238,36.215489,39.949412,50.548671,46.989556,39.954427,49.348941,25.398481,42.850579,28.694586,40.007063,25.949348,22.587415,25.432063,22.825741,40.239468,38.068307,36.441423,51.336778,26.672975,26.41259,30.875161,37.514851,31.065611,36.193051,29.823413,28.520518,46.542877,38.624166,36.700783,24.234412,33.058989,36.862441,39.67289,32.69555,44.233124,22.253991,35.533386,26.860036,46.465974,40.519031,35.231667,31.290392,29.778489,38.50854
"ENSSSCG00000030561",0.412859,0.195632,0.268705,0.161777,0.09664,0.182047,0.149234,0.209887,0.285152,0.110465,0.287857,0,0.186694,0.209559,0,0.2027,0.105793,0.032271,0.069007,0.200691,0.131712,0.317818,0,0,0.211477,0.383404,0.297681,0.332846,0.175899,0.342467,0.054216,0.073493,0.044193,0.09636,0.136058,0,0.271057,0.091653,0.125988,0.227402,0.301956,0.149047,0.084249,0.261634,0.244602,0.096148,0.181404,0.022434
"ENSSSCG00000030565",23.729348,12.923851,7.447913,13.488684,10.588911,8.181453,13.432227,9.059658,10.322241,2.385843,39.311935,3.045034,60.158236,45.340576,45.098636,20.343848,43.979586,19.697354,92.163307,30.646478,58.261056,33.035876,58.113777,14.364233,94.347409,54.109707,90.341296,60.290075,46.292602,84.515615,75.427891,55.828481,42.627695,24.757729,35.065056,106.274974,37.78829,63.391625,35.63476,21.094682,67.386228,34.508851,19.539302,76.043639,76.082854,12.73191,25.823735,20.762262
"ENSSSCG00000030567",271.287958,283.008162,239.366748,256.022285,311.052822,355.738708,276.517288,319.173325,291.048969,281.447117,315.708106,311.196639,290.325231,265.209987,285.41706,335.476334,286.436583,363.028825,286.783276,348.42828,310.589256,264.627187,297.681317,255.284756,271.451022,338.953252,296.806902,295.668557,385.117594,276.769134,410.050438,230.801293,355.48283,320.445939,368.057929,288.147771,286.81958,262.262378,257.684662,316.185962,323.739862,267.30951,260.738295,281.672149,314.260108,240.078478,322.866772,271.657474
"ENSSSCG00000030575",4.409969,4.794328,10.12142,2.1664,5.225499,8.558443,7.400421,8.73664,18.738348,1.671628,6.131458,0.644051,9.313984,20.837834,7.706789,5.781375,2.332529,10.294416,6.073127,3.931276,6.99729,8.545259,4.67641,6.041027,11.096145,3.566565,11.82254,15.38989,2.414283,0.88489,2.704541,7.422196,5.934473,3.318939,3.34764,4.47597,11.921232,3.922863,4.140926,7.243656,3.466037,9.187318,4.660958,5.750589,6.83339,6.31502,5.691806,3.282035
"ENSSSCG00000030577",14.761619,15.886733,11.711363,14.284904,10.572704,14.830428,12.32694,11.62072,11.51822,10.375816,12.785587,11.05715,8.374012,10.533375,13.200281,12.871165,13.255754,12.650612,13.705172,8.820911,12.015862,9.601795,13.632001,8.855171,11.554354,11.214479,9.578342,12.695705,12.748357,13.764717,11.416968,10.137686,12.499229,14.11477,11.942209,12.141472,11.475591,12.859229,12.478155,13.062229,15.059279,12.023301,11.911048,10.713294,11.239328,12.969621,11.56576,10.954786
"ENSSSCG00000030578",20.463052,24.370699,24.011876,22.967497,22.649937,33.685592,17.589844,22.296136,21.910788,17.444325,28.744189,26.393714,24.444041,26.4354,27.048759,26.532856,28.408135,26.684094,35.38614,26.936131,25.823901,20.720465,27.033983,23.61063,26.843901,23.892821,28.441811,33.760961,29.654762,24.081154,30.203865,27.531222,26.189742,36.667474,34.758908,26.244929,22.707312,28.003174,24.788714,28.000384,29.539925,32.381209,21.933333,28.750249,26.07779,24.436009,28.189038,29.146553
"ENSSSCG00000030581",60.837249,48.375624,62.45354,49.293566,39.119578,51.331031,58.263997,54.173357,50.382526,54.690009,51.881811,53.968846,63.139189,72.374832,53.837677,48.712095,51.102515,46.783801,74.337576,48.430897,52.750392,72.051543,63.806111,43.526426,77.548765,69.153742,57.471045,66.063334,44.330533,54.815622,65.538612,60.658474,51.99548,56.165481,44.790568,118.777824,62.497247,75.463943,62.057816,46.26793,79.466228,53.559874,52.329851,63.477389,58.325774,53.757489,46.485517,68.094987
"ENSSSCG00000030585",2.480647,2.644829,5.83762,2.859035,1.918564,3.071431,2.271589,2.923399,2.225681,2.603277,2.618685,1.893311,2.056103,2.506868,1.606165,2.013739,2.249297,3.245225,2.735689,3.099321,2.090738,6.497172,3.152483,2.549895,2.455543,2.146452,2.444301,3.080783,1.315588,1.744834,2.816291,1.936261,3.960552,2.054089,2.136837,1.544964,4.395636,2.434147,2.707947,1.034121,3.340498,1.860187,3.101077,1.693569,3.29979,3.028121,2.507043,3.590455
"ENSSSCG00000030597",3.578016,2.867132,1.484397,2.099354,0.842106,23.147174,1.675411,1.147848,1.815411,1.257621,3.285758,1.069,3.350074,2.690983,3.220122,1.597743,1.483024,2.226479,5.685953,1.063402,4.322339,2.431661,4.184749,1.878758,4.409875,2.379103,3.762822,2.429985,1.61119,2.847218,3.170779,4.839891,2.011002,1.754639,2.55041,3.25511,3.324759,4.578601,3.434623,1.435834,3.976709,4.170597,4.018141,4.904962,4.133393,1.24037,2.760744,1.7999
"ENSSSCG00000030598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000030603",20.06939,23.923582,21.937555,21.722267,15.747601,19.527322,18.004704,17.177089,17.469223,18.000443,23.172011,20.647594,17.42615,18.987384,16.936095,8.982748,19.424785,17.135526,22.264073,13.746819,14.334783,22.756563,22.587507,7.376314,16.127471,19.803425,17.953243,21.903596,18.114413,21.104953,18.095171,15.665123,20.750878,18.703591,21.192363,31.250623,16.116274,16.908202,17.107166,17.775005,22.312608,22.013954,18.435609,15.048399,20.933075,18.428934,17.851404,20.164439
"ENSSSCG00000030605",24.882275,27.494301,23.877336,24.708462,24.280865,25.958452,24.615863,24.892921,24.073112,23.040943,27.275895,27.583446,19.674841,21.632294,27.557167,23.603951,25.651069,21.718088,26.866825,20.539941,25.273893,20.082185,29.954597,18.272229,22.498474,22.746311,24.126039,28.523536,28.721403,24.675129,23.832569,22.447501,25.66883,30.41544,23.984241,27.526431,25.715811,25.419555,26.020645,23.233761,23.436575,28.214247,26.937097,23.031578,25.838676,28.423193,25.428497,25.130002
"ENSSSCG00000030606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000030608",42.273955,42.317063,41.457709,42.40768,39.614118,45.192842,43.905091,54.550865,43.73721,44.025293,47.808126,46.801439,31.818853,39.267634,50.423681,50.98968,51.672738,43.024074,50.129304,33.705951,51.821229,39.215214,46.127228,35.246098,44.99646,42.760798,40.847019,55.320429,51.774185,45.718282,34.785591,38.618861,47.57264,47.875943,41.119784,51.720229,43.5587,39.958802,37.507367,49.149716,44.797393,47.574074,45.03025,43.870926,40.21623,48.781845,44.445074,44.356147
"ENSSSCG00000030610",98.848359,75.363246,88.814705,68.852316,69.848811,80.70486,73.782972,80.223543,85.168071,82.636686,58.303274,75.229881,70.306633,79.033627,76.82383,66.949972,66.074318,60.161716,68.329458,82.105515,70.583388,93.309867,52.701886,43.919318,73.709736,77.884343,76.348018,69.601963,47.775231,67.673169,71.870784,65.224106,105.91885,52.484489,81.766831,69.661302,67.100738,73.906719,67.779577,60.317624,83.038305,61.066186,81.037917,61.757762,64.932024,66.442311,62.965585,64.858249
"ENSSSCG00000030616",44.282402,44.312566,54.930813,48.638285,33.215887,61.822901,71.473095,64.145974,54.638999,51.553789,29.553838,61.46533,29.106342,34.287419,30.586031,31.373065,36.770905,26.732317,32.919334,30.343363,37.894824,49.689492,28.454973,26.179438,33.098992,28.381892,35.593319,32.156792,26.131542,36.414759,34.522592,33.367414,52.355268,31.178523,44.152573,30.135474,28.461883,42.563872,32.866124,25.289836,44.366606,26.036924,43.402236,30.923204,30.56471,35.893145,29.735941,34.504599
"ENSSSCG00000030617",28.991704,20.766514,24.907735,23.63707,15.14057,24.909201,20.7221,19.966192,23.561389,20.861947,15.991255,23.163323,17.878114,20.788045,18.935049,17.149018,15.92864,18.214877,16.890225,17.3584,20.355173,30.483162,15.365043,18.281951,20.273378,15.00094,21.040116,17.255436,12.048988,22.910804,23.929236,16.095481,32.227706,14.749409,28.459991,20.137307,15.120754,18.613579,16.656582,18.46366,22.508317,13.792029,23.842868,17.360828,20.669363,19.404006,20.201231,17.018745
"ENSSSCG00000030623",9.962099,10.378071,10.925808,7.708662,10.401338,10.238348,11.708723,10.576279,13.944938,11.597452,9.276532,16.235872,5.859199,8.837734,4.839477,13.073751,10.374846,7.722556,6.22059,10.504551,8.282038,10.654018,5.14196,8.819556,5.162701,9.075439,7.405102,7.644133,4.823235,6.745135,7.800755,6.502144,15.673375,6.994155,7.480754,5.229381,6.110004,7.2442,8.443351,9.125084,8.264033,4.102503,14.601096,5.779205,7.499676,4.733041,7.307003,10.868247
"ENSSSCG00000030626",10.63331,5.955034,6.613407,5.71661,1.942422,20.503599,7.503232,3.917738,5.068037,3.481023,2.467262,4.735463,3.461723,2.705148,2.097587,2.065962,1.964041,2.409712,6.438886,2.135834,2.586898,3.972693,2.167922,5.175054,2.916906,2.201076,3.726734,2.619966,1.212444,2.163702,2.663062,3.903697,2.482913,1.53616,2.467998,3.394311,2.696485,3.177151,2.299,1.8989,18.145253,2.037914,6.541113,2.404871,2.908339,1.991821,2.66992,3.733656
