"gene_id","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium"
"ENSSSCG00000028172",5.547686,3.465534,4.259499,2.342955,5.038484,5.236066,4.115384,3.274428,2.68432,7.645198,4.911033,4.310505,4.347543,1.198169,4.739886,2.991544,5.041782,5.986993,7.295656,5.125008,5.869158,7.023178,3.333058,5.692915
"ENSSSCG00000028178",25.354994,24.094479,26.590827,27.306413,29.758555,29.018745,27.001335,27.342621,32.566144,30.718197,23.318764,27.970827,29.926392,25.251056,30.008893,26.143619,31.534856,31.032326,30.833696,25.934797,31.977989,29.539742,33.800286,27.222771
"ENSSSCG00000028180",15.287123,11.152338,13.212646,9.121359,9.932115,15.030538,10.381547,8.578873,26.506683,18.248048,16.09955,15.436624,18.629329,5.649323,13.156548,10.043056,7.734897,16.083212,18.863099,16.863564,14.565214,19.21715,10.796677,17.159122
"ENSSSCG00000028182",24.385339,18.50377,22.131398,29.288256,22.877894,20.117158,18.438109,15.480221,19.724553,23.692517,18.381218,21.686039,28.877951,19.494483,12.970035,23.438234,19.768729,18.667128,16.683053,20.471847,22.226076,16.862328,23.894175,18.528094
"ENSSSCG00000028184",1.704509,0.680963,0.878447,0.207507,0.623161,0.613544,0.723433,0.986494,0.623676,2.101823,0.341587,0.529059,1.11101,0.41217,1.196385,0.85647,0.894249,1.171704,1.542942,2.220861,1.229001,1.627294,0.464395,1.47008
"ENSSSCG00000028185",9.874362,6.979021,5.328827,4.644365,9.057529,9.250846,5.773892,6.280554,4.959382,11.755256,6.667792,6.260285,8.821887,3.290433,6.627672,6.573111,4.691739,7.303847,8.1302,9.955966,11.166508,13.826376,5.416466,10.806327
"ENSSSCG00000028186",16.4651,16.236638,15.878124,15.654532,14.420442,13.579655,14.642565,12.698413,16.332882,21.419591,17.811379,14.058256,21.956378,8.594915,18.812775,14.175334,11.45748,13.894655,18.460096,17.165571,14.676918,20.473137,10.837369,18.053074
"ENSSSCG00000028190",13.40053,9.544694,9.993251,10.298417,13.912656,12.717014,10.600056,8.60775,12.773676,12.333046,12.261309,11.723561,12.846537,6.797558,11.559616,9.483274,11.700793,13.413463,12.693907,15.296335,10.821431,14.420941,9.876156,9.801356
"ENSSSCG00000028192",3.418411,1.917973,2.822353,2.149137,2.36513,3.092522,2.476547,1.199308,1.949609,4.540497,2.695695,2.166355,3.59984,1.724668,4.283521,0.529826,2.237777,3.736065,3.767368,4.093541,3.040698,3.757416,2.223112,3.376974
"ENSSSCG00000028195",9.33582,6.722913,8.577228,7.816972,5.248604,6.580019,5.936297,6.017815,8.993008,9.01877,6.001072,5.830117,11.030751,4.622154,8.78077,3.627013,6.611928,7.497211,9.127227,8.0947,6.631698,8.841206,4.626954,7.147633
"ENSSSCG00000028197",34.720377,30.185536,32.266354,28.173677,33.55811,38.202344,37.568226,33.805354,42.914315,42.852654,34.513151,37.507004,44.650158,20.992477,36.350802,28.50999,37.56197,35.939147,39.976998,34.847994,33.228883,40.091386,30.002023,35.47042
"ENSSSCG00000028201",24.182716,15.296734,21.371875,22.312686,22.415883,25.200734,22.027688,19.739495,19.29744,24.899804,16.236677,21.576721,23.341677,22.291029,24.593492,18.431471,18.428648,24.930987,24.483052,28.097913,20.529151,23.210591,15.961968,32.786571
"ENSSSCG00000028202",10.641296,12.475744,13.779458,13.480226,11.841207,13.795978,12.634795,9.637541,11.123573,15.250594,14.313085,17.420034,14.966865,5.176162,9.985205,10.701267,12.281738,15.5268,12.980455,11.168264,9.913921,12.044924,9.395364,12.878829
"ENSSSCG00000028203",2.331047,1.722389,2.282087,1.418706,0.672067,1.266232,2.829353,2.032074,3.119493,3.6461,3.650612,3.172258,0.419941,1.211286,6.28891,3.290854,8.294706,1.848104,3.589056,2.510835,4.028298,1.025447,2.772424,0.913573
"ENSSSCG00000028204",0.314087,0.204402,0.051062,0.057001,0.216664,2.503308,0.37084,0.237563,0.100185,0.958548,0.449601,0.482435,0.948588,0.494827,0.437776,0.19842,0.298931,4.019175,11.347548,3.752611,2.497683,6.150946,0.218538,1.981187
"ENSSSCG00000028210",7.660939,4.980258,5.334005,6.301884,10.027249,5.040726,6.37346,9.205443,6.510827,9.668591,3.079794,6.52638,2.510422,3.709217,5.78427,8.703277,6.483758,9.25839,6.967344,7.454974,13.019992,11.205552,8.14615,5.940582
"ENSSSCG00000028214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028217",0,0,0,0.18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028218",10.709929,9.866382,6.02039,7.862482,15.294341,9.043389,9.592696,15.016488,2.405645,11.586158,15.560321,7.457865,24.765384,3.522415,12.210545,14.338276,14.914306,9.883619,6.387753,10.645492,9.782388,14.752776,6.800037,11.078417
"ENSSSCG00000028225",43.149041,29.998197,34.986029,33.624592,27.012166,34.632529,31.796618,26.237266,36.749867,37.007235,29.786629,38.101595,37.530039,26.122225,27.457402,23.973905,30.291361,34.675804,32.168619,33.345778,33.216445,32.125896,28.495193,34.405132
"ENSSSCG00000028227",164.329624,120.081206,109.930084,134.393902,137.683219,147.979877,136.726374,129.300044,119.616527,140.969088,125.331007,157.652901,135.899465,115.851984,136.45566,115.246321,139.888948,169.559996,160.358035,141.829976,152.950424,167.525319,158.029677,138.379908
"ENSSSCG00000028228",73.2196,55.33599,59.722035,65.73737,77.005077,73.267529,71.35455,50.307801,63.520444,69.626199,54.684116,58.564859,64.255506,60.567089,65.273951,45.662219,47.515618,93.293032,65.853132,81.806111,59.478062,74.497983,53.968312,81.274605
"ENSSSCG00000028237",3.842445,2.308384,2.599729,2.110068,3.445564,3.654296,2.96112,2.037321,1.35155,3.387365,3.050617,2.704567,3.153045,2.164168,1.713442,3.249499,1.76686,4.173595,3.763239,3.988785,3.698387,3.164744,2.128583,4.741649
"ENSSSCG00000028239",29.70509,41.52515,40.563353,28.285523,24.839535,29.488103,36.242303,26.071908,51.046165,29.673439,36.215232,38.625595,40.535482,28.471631,22.50664,25.781851,23.335448,28.847038,21.709762,21.367968,24.512684,26.862611,33.675527,21.209764
"ENSSSCG00000028249",2.03256,1.576579,2.332364,2.038755,2.79808,1.082153,2.106501,2.757508,2.35218,2.975175,2.474342,1.440496,3.202846,0.736399,1.812559,2.60797,1.345635,2.55896,2.182879,2.625197,2.20784,2.020602,1.855679,2.617521
"ENSSSCG00000028258",26.624352,19.460762,23.09089,24.891385,21.882262,24.037858,21.710486,19.348966,28.925688,27.124229,19.701803,23.018511,28.351264,24.37108,18.213408,22.952439,22.473623,21.420016,22.207089,23.426743,24.198239,20.882319,21.07518,25.210261
"ENSSSCG00000028266",14.134326,13.782664,17.547306,9.307635,13.312153,15.379183,13.845568,13.346474,14.07564,13.394756,16.158951,14.437605,15.397517,7.430766,13.34241,10.176346,16.415763,14.273468,12.79563,13.312545,14.491056,19.818453,18.36852,10.962968
"ENSSSCG00000028274",1.957514,1.053788,3.117758,0.824311,0,0.499709,0.252028,1.706319,2.985432,0.560608,0.413685,0.303226,0.535672,1.122733,1.088203,0,0.290846,0.641478,0.854353,0.97629,1.034637,0.275276,0.089339,0.213423
"ENSSSCG00000028275",8.418081,8.907384,7.622084,5.884272,8.448706,7.516807,7.563554,7.195967,8.434547,9.950103,7.35047,8.796573,9.509521,7.142388,6.496336,5.523879,5.742612,8.663116,8.6773,5.878896,5.650076,9.643144,4.943666,8.954942
"ENSSSCG00000028277",1.686754,0,1.357682,1.027728,1.240508,5.292514,0.362927,3.497561,1.416258,2.083389,2.282094,0,4.222003,0,3.847878,0,7.771044,3.449663,10.546795,7.152912,0,7.396306,0,8.901373
"ENSSSCG00000028278",61.695996,36.744708,43.207361,40.350699,35.510493,42.566525,41.242284,35.837841,41.910152,58.830107,46.538854,43.411931,55.373284,25.104129,35.418156,48.300431,47.66235,44.034534,60.712485,44.642288,52.814869,50.077784,36.670634,48.615631
"ENSSSCG00000028282",5.906893,10.698717,9.433211,5.52056,2.045812,4.597018,7.505551,3.707585,17.786951,3.287287,7.38447,9.398593,4.037034,7.233131,5.565613,6.87704,1.470341,4.567833,4.477251,2.835067,1.259771,1.22315,7.101853,0.88742
"ENSSSCG00000028284",2.0246,0.441048,1.131878,0.675081,0.154286,1.091474,0.397591,0.825143,0.78694,2.026708,0.67304,0.308528,0.598538,1.024402,1.242512,0.914141,0.107003,0.847241,0.691777,1.18188,1.030235,1.69487,0.663252,1.816707
"ENSSSCG00000028285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028287",19.932649,14.495197,14.823541,10.749603,16.28429,19.299334,16.152944,14.484627,16.997991,17.658232,17.398098,14.913657,18.639527,13.227681,18.655122,10.04214,16.364411,17.898496,19.232698,18.406298,17.088296,21.309248,14.879791,21.035782
"ENSSSCG00000028288",22.472861,21.035014,23.0797,30.720769,33.55256,23.49451,25.432107,22.583706,27.243461,25.726582,23.917415,27.660805,19.783884,25.696984,17.943903,23.765022,27.011101,24.971572,27.641236,25.441267,29.013203,22.75392,27.614777,29.531267
"ENSSSCG00000028293",42.359657,32.060445,33.89106,28.411454,28.943153,33.710683,28.953741,21.568157,41.254578,35.386289,25.345043,31.77971,31.244154,38.247757,35.306344,28.813515,31.541602,32.914273,34.171118,36.44744,37.437577,38.540876,25.395109,30.331987
"ENSSSCG00000028294",0,0,0,0.083196,0,0,0.346034,0,0,0.166674,0,0,0,0,0.34774,0,0.234695,0.469115,0.258041,0.319022,0.735239,0.228086,0,0.689118
"ENSSSCG00000028295",0.293359,0,0.095568,0,0,0,0,0,0.566994,0,0.071976,0,0,0,0.143663,0,0.080103,0,0.159547,0,0,0,0,0.332843
"ENSSSCG00000028297",113.337636,94.821321,97.348172,87.406699,114.299631,114.705634,93.958034,81.839575,110.771858,104.531674,88.935614,108.359865,114.705085,96.86362,84.201977,101.699838,105.648178,102.279162,114.926659,115.754874,119.037209,115.6791,125.478067,119.056702
"ENSSSCG00000028304",528.723241,330.874326,383.702462,223.208937,233.518061,388.359586,271.733676,195.890868,378.288725,473.394161,247.759337,224.24944,294.654468,242.064102,278.471151,188.219144,194.988834,364.661747,444.377838,391.792361,436.461094,447.206674,224.142837,403.94061
"ENSSSCG00000028308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028310",46.1571,45.59386,45.048408,55.406199,60.295835,43.534364,54.7512,45.75086,54.033976,46.225428,44.538585,49.12406,48.812912,42.259012,48.754106,44.57356,47.78146,49.474335,44.710532,52.603635,46.902499,52.989429,42.906919,58.234213
"ENSSSCG00000028317",6.14033,2.356308,3.362469,1.966253,0.499401,3.731546,2.300289,1.552822,4.947885,3.383487,2.20177,2.275849,2.820767,2.193931,1.842836,1.666908,3.029245,3.037672,4.031644,3.750123,2.497249,2.697029,1.203818,1.150013
"ENSSSCG00000028327",15.976377,14.378963,15.930921,11.681031,13.028585,13.530868,15.1451,13.319505,13.859064,15.605639,12.350713,12.385494,13.821499,12.628515,16.19442,8.33016,12.702443,15.800869,15.692543,13.963228,14.154825,9.683945,15.383541,11.173385
"ENSSSCG00000028331",0.179105,0.124337,0.714493,0.196269,0.390893,0.692275,0.806618,0.342011,0.631215,1.050604,0.663506,2.931919,0.158939,0.143021,0.414282,0.732471,0.369376,0.451027,0.80872,0.385847,0.691307,0.44728,1.060658,0.102829
"ENSSSCG00000028334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028336",50.197417,35.966964,33.87295,39.252577,40.08078,46.997335,48.745892,37.039334,44.234575,42.690888,38.280084,41.39079,38.020577,33.761501,47.655583,37.078784,38.622569,52.014517,45.752205,56.241205,41.761286,45.871826,39.437619,43.144611
"ENSSSCG00000028338",37.374391,42.377222,42.787107,36.054923,19.416011,40.170828,37.516457,24.529071,86.031257,27.362712,18.444487,37.820726,26.114602,68.003792,29.776765,16.305981,27.423494,35.067887,28.026827,37.84885,22.227089,12.616815,39.033366,7.951407
"ENSSSCG00000028340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028341",41.649628,12.536615,18.913454,9.344448,8.07467,28.229534,13.898483,8.05057,14.813329,42.422209,14.964408,10.943346,20.880052,12.690342,13.106226,4.230942,9.943254,13.603283,15.627093,10.85202,26.617155,19.976728,5.279771,23.162004
"ENSSSCG00000028343",51.504808,35.719624,41.48999,47.994442,46.745731,44.678981,45.206829,43.374496,48.114337,52.151018,41.613533,40.551851,51.374854,49.692494,53.056879,35.247417,49.983279,56.173342,49.827599,53.132323,59.249992,50.34369,46.345049,44.809735
"ENSSSCG00000028345",25.778478,15.658341,23.350451,17.265893,18.34141,26.535945,26.239553,14.986479,22.575976,26.854496,20.421592,22.464907,26.677638,20.849839,30.935108,9.523925,16.572661,26.823315,30.444756,35.759487,22.550342,30.644126,11.999743,26.51707
"ENSSSCG00000028346",21.379421,22.267435,28.717178,27.607055,27.190362,34.038621,26.663071,21.930658,33.77584,30.841458,22.037495,30.840119,29.166842,17.282304,21.268384,18.209285,23.863333,26.632524,23.925895,25.345558,24.430097,22.908444,28.50277,26.149003
"ENSSSCG00000028350",2.942756,1.679888,3.541804,4.687491,2.881595,1.875415,3.285665,2.4474,2.021072,6.288556,4.547993,3.822294,4.832288,0.73511,4.96773,3.16049,3.142079,2.820746,7.634663,3.21386,3.293521,4.304512,2.72321,4.024339
"ENSSSCG00000028355",1932.3306,1527.439037,1918.832713,2340.452482,2046.494038,1744.236022,1820.01871,2048.963443,2393.42629,2032.438197,1788.581143,2325.061454,2117.359224,1621.477319,1338.666889,1962.003253,1908.218211,1547.508843,1948.185136,1619.411859,1856.668269,1697.728368,1856.486053,1741.661128
"ENSSSCG00000028359",17.212991,0,0,0,0,0,0,2.218931,0,2.879163,0,2.377554,0,0,0,0,0,0,0,7.47453,0,3.517341,0,0
"ENSSSCG00000028363",0.232571,0.046565,0,0,0,0,0,0,0.050795,0,0.039303,0,0.114933,0,0.054727,0,0,0.029364,0,0,0.037666,0.036166,0,0.049562
"ENSSSCG00000028373",5.625482,8.115282,11.239979,14.273918,1.952502,4.026965,5.922522,4.727881,17.184478,3.491371,7.918361,9.875149,8.748235,12.697247,3.038,5.50671,3.25891,2.665653,4.764392,5.099424,5.839795,1.65767,5.608989,2.633145
"ENSSSCG00000028376",0,0,0,0,0,0.603206,0,1.530834,0,0,0,0,0,0,0,0,0,0.317121,0.465813,0.530241,0,3.183653,0,0
"ENSSSCG00000028377",23.864943,21.483636,23.75125,19.005963,21.063117,24.274643,29.890484,16.239679,22.573867,27.128232,20.769547,22.182845,27.902936,20.64828,25.274663,13.663704,18.704507,23.411457,24.886521,31.711409,25.610952,22.021017,21.173726,29.276818
"ENSSSCG00000028381",4.527526,5.336219,7.92179,4.626404,5.637514,4.559943,4.564898,4.295287,4.67737,7.942099,5.885642,4.131953,8.730143,2.004591,5.380857,4.682192,4.815595,4.823589,6.129504,5.370103,4.231216,5.931459,4.085238,3.841345
"ENSSSCG00000028385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028387",0.123627,0,0,0,0,0,0,0,0.080894,0.08714,0,0,0,0,0,0,0,0.047289,0.066999,0.238037,0.121643,0,0,0
"ENSSSCG00000028394",0,0,0.53165,0,0.291948,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391576,0,0.220461,0,0,0.236391
"ENSSSCG00000028397",65.280386,61.384393,63.178579,70.75713,72.06869,64.15455,61.961621,67.951326,57.043319,75.008296,58.868847,73.051448,72.194943,61.443489,71.085081,51.635888,68.039894,74.271219,66.192424,61.960562,65.166194,65.249342,79.70392,68.675926
"ENSSSCG00000028406",25.06957,19.103871,21.176907,18.011889,16.75434,22.568127,20.380796,16.105042,19.71162,23.129485,17.967644,18.910035,22.25174,14.192922,20.176248,12.765563,18.851248,24.122274,18.781336,20.965629,19.016785,19.380108,22.37536,21.609337
"ENSSSCG00000028411",1.377591,0,0,0,0,0,0.344994,0,0.304161,0,0,0,0,0,0,1.821761,0,2.310017,0,0.59589,0,0,0,0
"ENSSSCG00000028414",19.81885,20.253798,18.837984,24.075973,26.068817,17.814632,20.517966,22.55467,21.105659,18.842836,20.862211,19.997283,19.692799,24.114994,16.968398,17.534218,20.295915,21.691491,18.721909,18.889897,18.562848,16.989909,24.493287,18.962446
"ENSSSCG00000028418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195301,0,0,0,0,0,0,0,0
"ENSSSCG00000028420",81.942254,74.711433,81.173134,116.758105,104.115099,85.365214,94.428297,131.148167,80.956556,75.209046,81.61159,96.250714,79.023719,85.312879,79.987599,72.720929,111.11217,88.725812,63.876461,80.674395,82.421807,66.177203,103.805628,67.623164
"ENSSSCG00000028423",146.316792,112.318454,138.609895,128.962343,158.58156,142.467339,141.215657,114.152099,135.172268,138.906603,130.259154,140.904528,133.405176,125.553416,126.156139,95.962058,130.201833,160.046442,141.849837,151.593763,142.129687,133.663042,142.226097,151.539725
"ENSSSCG00000028425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028431",82.046342,46.447504,51.937841,47.789144,71.314182,85.296225,61.747473,64.14708,63.232942,70.179578,51.538412,61.868596,63.698399,47.717141,68.716211,56.103595,60.007408,129.10307,78.910332,66.788512,73.902951,71.451748,63.101332,68.994761
"ENSSSCG00000028433",5.310753,5.139527,6.408319,8.984698,9.434422,4.200063,10.160179,4.173683,7.483685,8.10335,11.8132,12.014992,4.849113,5.947037,5.510337,8.583116,5.915113,9.5934,5.949389,7.697438,4.992033,6.284942,8.901837,6.56171
"ENSSSCG00000028444",80.954555,59.918312,74.079288,66.131129,75.306609,78.233114,92.447832,64.943983,76.331404,74.034976,61.269916,84.047888,57.717173,72.010824,77.518938,58.847895,73.281494,77.64179,74.130394,81.544767,74.546781,77.12049,72.889988,89.329798
"ENSSSCG00000028446",22.727449,21.773701,19.499088,16.204022,17.138556,14.939887,16.15739,18.448923,30.180562,24.450571,16.705741,18.994827,20.241165,16.133797,16.383274,17.914445,10.973973,14.707539,17.60123,15.254015,19.857439,14.662687,17.393565,13.985165
"ENSSSCG00000028454",40.495036,37.253035,43.769298,59.59805,62.312481,37.910007,47.077372,64.118449,39.471491,42.032489,60.159804,44.799295,56.987174,32.446972,49.247775,49.160571,55.976781,55.897927,51.473374,60.268859,56.186493,56.521597,43.334357,43.971709
"ENSSSCG00000028458",24.444489,28.332491,28.858656,26.225677,28.750815,32.373367,25.97434,22.72373,17.818783,22.208859,24.091071,30.269597,30.359207,33.200233,26.657596,13.334877,23.217387,33.410241,36.602438,31.84275,30.704496,25.378405,27.057905,39.613752
"ENSSSCG00000028460",1.349718,1.096407,0.54938,0,0.19266,1.120584,0.50136,0.773555,0.450484,1.887268,0.281791,0.869378,0.639011,0.704721,0,0.514493,0.269712,0.264602,0.548697,0.183892,0.955491,0.365199,0.923117,0
"ENSSSCG00000028461",118.136602,85.250465,111.428856,107.008794,101.675404,112.291189,94.641128,112.760217,103.127012,107.497073,98.959154,138.736426,135.450884,65.030147,107.504451,116.655859,114.255592,101.987418,128.905785,124.026723,120.328519,146.736603,84.837756,119.008019
"ENSSSCG00000028464",25.249024,12.130531,29.853933,24.199107,27.908852,23.34179,16.505967,21.127262,25.618873,29.118791,28.450075,31.239687,29.217076,17.268216,22.492512,27.926958,16.385372,25.896888,24.316149,26.995312,22.849445,27.889409,17.396533,24.534168
"ENSSSCG00000028465",11.115255,8.777482,10.468095,9.20416,8.959302,12.617157,8.367879,6.917778,11.333084,11.691563,9.629227,15.427971,13.265045,7.91417,9.264399,7.496382,6.463835,12.630123,15.207265,9.955815,8.593118,9.691887,8.118593,10.934623
"ENSSSCG00000028466",12.25768,7.713231,10.1695,10.77382,9.636784,12.189181,9.051935,11.141187,10.233744,7.404212,7.690222,11.263939,12.816524,8.442266,10.850527,6.559315,10.122178,11.071879,9.617537,11.452222,10.179703,9.36495,9.489534,10.550179
"ENSSSCG00000028471",0,0,0,0,0,0,0.386511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000028475",37.834785,34.341396,34.300584,51.729093,41.666789,42.417895,44.050642,34.425027,32.950168,36.3082,39.164491,44.536236,36.033687,37.663301,40.258716,27.190137,38.164575,41.034004,31.261413,39.316326,38.109614,31.729654,41.305384,36.150331
"ENSSSCG00000028479",95.593548,65.88695,77.638684,67.732903,100.5342,105.192091,82.451401,84.010097,66.042331,90.983137,75.35198,85.910726,68.722281,56.752386,88.178522,74.382891,100.583509,131.538119,98.585929,101.715955,91.92215,103.915567,98.902896,120.076645
"ENSSSCG00000028481",54.398425,34.045887,49.722314,32.95397,49.519567,53.67521,43.231694,43.69502,49.283847,64.682329,57.334435,50.195119,64.072868,28.482713,54.034846,39.875362,52.519787,53.291082,74.496952,67.274988,57.126722,60.76542,27.29861,62.896347
"ENSSSCG00000028485",328.968918,280.017947,316.328166,332.720992,332.056556,293.442894,275.937844,350.379128,410.679843,314.098494,209.775608,381.580708,320.453566,365.158366,256.159099,316.782366,305.350194,291.634217,340.240063,256.301846,291.533966,237.868777,334.000297,291.583266
"ENSSSCG00000028488",28.175877,19.20303,8.089932,22.099984,25.964996,56.565725,11.6444,22.790122,15.90901,44.086398,15.480415,13.22175,26.24158,15.332663,24.01892,26.952635,52.793147,37.997421,65.135842,43.192027,64.111239,65.789474,27.016857,30.852666
"ENSSSCG00000028492",39.126111,23.313406,22.121206,25.078131,22.922958,26.000461,19.941686,20.837687,29.513469,32.247051,22.342228,27.226295,27.43613,24.768953,23.274917,34.541734,18.888036,25.43837,24.936689,22.582808,32.569261,23.458142,19.772473,28.893346
"ENSSSCG00000028497",0,0,0.131162,0,0,0.154118,0.073547,0,0,0,0,0,0.090709,0,0,0,0,0,0,0,0.111119,0.050171,0,0
