"gene_id","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140507_CON6_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140511_CON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140516_CON8_synovium","GSM7140517_RECON12_synovium","GSM7140518_CON9_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140523_CON10_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140527_CON11_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140532_CON12_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000024444",5.673448,9.936064,6.325429,8.84051,8.608527,8.460833,10.437935,5.941202,9.342319,8.972505,6.770312,8.013374,13.060583,4.692423,7.805836,10.987609,6.461889,6.045716,6.390789,8.006334,12.289857,6.801686,6.291384,8.553051,8.610898,7.968671,8.414865,9.636829,7.467382,8.030238,7.529996,8.412095,6.701198,7.830937,8.402926,4.766493,6.747781,9.006056,6.435857,7.892508,7.401079,6.933532,8.750646,8.692701,9.379687,6.30596,9.802809,7.296192
"ENSSSCG00000024445",9.90377,12.498721,10.584735,11.29181,12.619884,12.91717,11.092042,10.844988,12.04648,11.32366,9.240592,11.886001,10.386018,8.067913,12.635953,10.88413,11.208008,11.969312,10.271747,11.871947,12.369294,15.45222,8.530552,10.933175,13.966712,9.758531,9.502016,16.85857,9.607781,10.298879,12.396664,12.589451,10.609969,7.883058,12.711282,8.037728,10.537529,13.524776,13.664771,10.831832,9.215094,7.755047,11.489138,8.599018,10.533876,12.404537,11.650291,11.402067
"ENSSSCG00000024453",81.817311,67.460884,71.961363,69.271662,69.857585,68.533944,71.991998,63.623204,76.16195,74.77938,72.064365,80.539238,78.533634,67.247275,71.029082,60.060146,68.892966,66.651767,81.514033,76.15488,89.683489,71.521095,72.320963,68.75391,74.516886,69.908966,61.91707,80.711147,63.682547,88.458774,70.675286,68.394398,69.702659,82.987352,77.125348,95.796416,63.371798,65.915127,74.926628,74.767509,68.31248,64.570276,72.97236,72.825571,79.451468,81.201318,66.334962,62.610847
"ENSSSCG00000024455",0,0,0,0,0.30833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024463",33.586583,16.982658,20.759818,18.918346,21.308013,27.776244,22.515946,22.788125,30.094436,26.491836,19.064172,26.464143,26.020976,23.157877,27.826715,19.451175,19.123524,25.142044,22.833975,23.891243,24.938412,30.565668,18.70006,26.991425,20.973601,24.299008,19.776607,21.680502,18.726136,22.145902,28.605804,21.721535,21.811522,21.292731,18.339447,23.03404,22.038344,22.9399,32.225597,17.586976,31.07666,15.71266,22.961752,28.030155,19.520658,20.755156,22.920375,18.898696
"ENSSSCG00000024474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024476",3.024097,1.051915,1.520992,0.289269,1.090229,1.602048,2.457901,0.448641,0.762167,2.323695,1.194815,2.281533,1.73438,0.442121,3.025187,1.937369,0.884664,0.599811,2.864409,0.950781,1.163451,1.60169,0.190273,1.955342,0.388255,1.671018,3.160596,1.029485,0.716042,1.638488,1.883489,0.885814,1.041126,1.106422,1.047175,1.693173,1.258358,2.305085,2.487995,0.178744,2.5218,0.487891,0.569692,1.498662,2.811978,1.185666,1.123189,1.569572
"ENSSSCG00000024479",17.08711,10.835052,12.56628,11.48793,11.115481,14.93832,13.721946,11.149914,13.079526,18.832294,8.915683,15.110169,11.587106,7.450615,11.512283,5.804637,8.267376,15.009065,13.324793,20.992416,13.765391,17.065407,6.923116,12.686309,11.544986,16.692052,11.672232,14.531954,9.70112,12.544451,12.80422,11.42226,10.359435,9.15094,13.182878,16.366295,10.529094,12.548389,17.792251,8.535156,13.228099,9.463881,10.300359,12.258163,12.19899,11.36887,13.97387,13.10587
"ENSSSCG00000024480",5.779179,5.436618,5.062179,2.803215,2.298269,4.096367,3.712532,2.365896,4.707196,5.004685,2.871338,3.864804,5.559408,3.094047,3.844327,2.626992,2.157169,3.83612,4.480924,3.666774,3.544689,2.723409,1.852539,2.568978,2.456033,3.613388,4.139558,3.201078,2.0794,2.656439,2.999111,3.538927,5.225867,3.58905,5.203861,4.935235,2.942261,3.292089,5.163347,2.740878,4.60422,3.092516,4.076665,3.204305,2.035362,3.313881,2.744105,2.79163
"ENSSSCG00000024481",56.139551,62.89046,54.088504,54.696763,74.434695,48.326148,51.368176,56.96805,55.03939,58.020588,43.778168,56.563992,77.678669,46.125348,48.08257,46.304076,58.212559,60.738381,63.59251,63.017632,79.533457,47.104047,51.194136,72.609176,57.615994,48.981412,52.420423,80.6574,44.916026,65.182816,54.447418,54.523604,56.459794,74.156217,70.424679,73.072587,64.553224,53.846739,48.392771,56.920262,43.298377,57.040767,59.955142,51.521453,82.186261,59.776894,65.705948,60.209464
"ENSSSCG00000024484",71.390179,77.690991,64.870867,109.613398,93.518777,76.017284,90.170427,89.543003,74.476015,69.214796,95.568796,102.680962,63.601204,90.327839,61.602314,88.224332,93.757039,70.865525,97.033183,86.662976,87.193844,83.275377,91.263207,61.446652,102.875437,68.654667,79.108319,91.959665,80.330878,82.557878,73.707277,54.854302,81.354287,82.571829,82.860416,81.650672,99.474673,82.192051,73.847319,93.06693,76.852624,111.777314,99.636727,102.390076,81.877058,86.083039,84.893849,100.401898
"ENSSSCG00000024485",2.165122,3.450485,3.037447,2.108621,1.856722,3.234137,2.100576,1.392302,3.916701,3.791278,1.379734,3.361436,3.398008,5.400166,3.312614,3.597549,1.940849,2.47937,2.178882,2.766891,4.067933,3.813545,1.764882,1.920848,4.808977,3.667742,2.560906,4.157957,2.610513,3.847903,2.571631,3.282083,3.844839,3.180063,2.577763,2.470177,1.924133,1.733161,4.840186,3.240341,3.605276,2.733092,1.732223,3.471735,1.123404,2.412561,3.450804,1.644361
"ENSSSCG00000024486",83.847534,78.010333,84.786541,105.760557,93.478918,87.276336,93.979887,95.791066,119.202129,83.271329,76.819638,106.817039,92.932529,116.861878,76.021401,76.776477,79.266576,109.779593,96.792061,102.874226,121.044152,81.791218,89.421557,116.324524,103.915523,74.420346,92.399105,115.140103,90.245291,100.559922,85.154877,122.080317,78.674191,90.959725,97.65954,91.447828,87.119883,72.252391,96.130641,109.383356,78.8797,98.01834,97.570804,102.701477,97.143604,89.007872,73.658229,93.556772
"ENSSSCG00000024488",16.470479,12.30352,16.041305,13.030023,16.360346,17.026292,16.389834,18.26524,14.116242,15.18747,16.619052,19.599677,17.767449,10.688161,14.507926,14.870114,12.722607,17.19297,18.698654,15.7826,17.8191,11.967284,13.377089,17.860688,11.621537,15.115827,15.195984,15.014748,15.091061,19.846534,15.928247,10.161852,15.304534,21.237301,14.369097,19.463489,17.321827,16.685637,15.597193,12.891683,19.656534,13.549472,14.968213,14.099273,17.092844,16.177522,12.738385,15.992274
"ENSSSCG00000024492",3.201302,5.119236,4.433201,4.505138,1.591578,2.684185,4.407136,1.776185,6.322572,3.076747,2.179973,4.9202,3.555653,2.237125,2.450878,1.382069,1.385653,8.613294,4.114113,6.989515,6.637232,1.745248,1.629067,5.93665,3.636028,2.638207,6.121035,1.709702,2.764244,2.870061,0.702228,6.588817,3.381594,5.949948,6.203891,4.780019,2.549884,0.707649,7.043415,5.410582,3.630469,5.505929,7.209444,7.398243,1.161221,3.105078,1.395065,0.775353
"ENSSSCG00000024494",3.242925,1.396279,0.992438,0.731303,0.527991,2.0338,0.782909,0.362324,0.993331,3.51546,0.546051,0.770998,1.344954,2.023427,0.406805,0.378307,1.682529,1.361781,0.641043,0.887313,0.58849,1.318982,0.427847,1.004041,1.259741,1.117744,0.802598,1.401662,0.36132,0.408172,0.587583,0.78598,3.781344,1.695706,0.254184,1.40525,0.768073,1.862922,0.71211,0.414393,2.599913,1.218071,0.724792,1.044722,0.612163,0.861725,1.412939,0.823659
"ENSSSCG00000024495",57.203118,32.426064,31.918262,26.876846,68.945526,76.7726,51.526731,110.584343,28.598436,48.450765,55.752042,51.289078,101.014509,12.306223,52.528219,114.399772,83.094138,26.881945,67.535226,22.584754,40.908422,80.671328,22.143964,35.346568,29.97362,98.928644,58.102604,55.375652,81.99648,49.285192,55.381353,15.158262,104.084835,50.701373,48.417028,63.331223,127.751896,128.699681,21.173742,61.686739,62.805155,67.938017,24.493452,37.979439,134.568251,61.221312,85.497579,143.978308
"ENSSSCG00000024496",0,0,0,0,0.104937,0,0.055211,0,0,0,0,0,0,0,0.05844,0,0.041264,0,0,0.037324,0,0,0,0,0,0,0,0.054366,0.034248,0.062193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024500",11.7649,7.225396,6.238995,8.234731,7.901337,6.520457,7.794291,6.909765,6.297624,12.399579,8.877898,7.25729,13.340651,2.928013,9.12429,8.55066,7.393362,8.177722,12.405121,8.833737,7.445306,7.833934,6.044345,10.897502,7.1387,10.070494,9.06884,8.204115,5.830677,7.830051,12.696396,4.704142,9.027033,9.712374,7.443432,6.885196,5.786099,10.348043,9.771727,5.220015,11.111094,5.955682,6.52455,8.885703,7.640941,7.253058,9.943632,8.281283
"ENSSSCG00000024513",15.758081,11.479047,12.145802,11.26945,12.157026,12.038955,11.298488,7.976371,10.939929,14.303352,11.748632,12.185024,15.009263,8.221417,8.607119,11.622757,10.952343,12.044525,12.403696,11.823034,12.812354,13.236511,7.265931,10.239779,11.419663,14.088822,10.441962,11.006911,10.004544,13.21911,12.347216,8.977778,13.584425,10.923195,10.561376,13.465896,13.595611,15.795634,13.565111,9.304506,12.289368,9.258477,9.957965,10.356982,10.895239,12.905195,13.903375,13.855934
"ENSSSCG00000024514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415052,0,0,0,0,0,0.14252,0,0,0,0,0,0,0,0.216164,0,0.221009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024517",9.586502,5.684551,4.329723,3.199868,6.975333,9.743569,5.568608,5.170693,5.79687,10.277592,4.515256,4.533534,6.883115,3.161227,6.521374,6.716846,5.137879,3.307113,3.862425,3.811413,3.782695,7.799528,1.561649,4.11532,3.678111,7.776692,5.296819,4.919013,3.009585,5.860206,7.954663,3.714128,8.178799,4.911959,5.196935,3.905448,8.565808,8.944373,5.670064,4.85211,7.584543,5.142486,4.090823,3.737937,6.379829,4.624828,10.347337,4.192898
"ENSSSCG00000024520",0.086485,0.057909,0,0,0,0,0,0,0.109221,0.058701,0.043853,0.077096,0,0,0.193968,0,0.120264,0.044678,0,0,0,0.321585,0,0,0,0.093673,0,0,0,0,0.224694,0,0,0.083609,0.333871,0,0,0.116107,0.190966,0,0.052505,0,0,0,0.040311,0.09789,0,0.23518
"ENSSSCG00000024529",10.034304,5.077553,5.478956,9.75839,9.447332,8.921881,8.276925,7.309587,6.616324,7.542365,6.190884,9.386694,6.926327,6.695816,9.441165,6.252826,7.726931,6.563408,6.868719,7.231025,8.537425,8.631365,6.865558,6.145244,8.998457,5.979815,6.238767,9.903236,7.495738,9.793889,7.127398,7.911815,7.723428,6.249649,6.964119,8.178804,7.458416,7.591511,9.77184,6.417944,6.785171,7.179147,6.227349,8.645325,7.534967,7.872111,7.689091,6.984599
"ENSSSCG00000024545",0.264903,0.304553,0,0,0,1.166366,0,0.12576,0,1.248824,0,0,0,0.193727,0.582581,0,0.264793,0,0,0,0,0,0,0,0.593598,0.14627,0,0.159937,0,0,0,0,0.393664,0,0,0,0.312614,0.257366,0,0,0.305607,0.197306,0.364254,0,0,0,0,0.237127
"ENSSSCG00000024546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024549",24.058516,4.796497,12.554089,7.130168,10.970988,16.117848,14.138343,12.608355,13.654994,18.08734,10.194637,10.55019,10.660444,2.760538,15.522067,5.332255,16.216153,7.897775,11.374357,9.045272,9.917957,23.371885,5.306356,8.310237,11.18881,15.286191,14.927155,8.998402,11.458472,14.834414,22.507104,3.227354,15.764846,7.066771,6.652678,10.24142,8.940425,18.299963,16.39215,5.60448,17.505834,7.294832,6.226127,9.529911,9.179798,10.7532,19.189494,9.705633
"ENSSSCG00000024550",147.640075,133.177471,141.926799,144.571713,203.273384,147.651256,168.679901,220.075059,152.099813,157.835911,142.660948,172.448926,110.008526,177.097551,150.589497,222.594832,201.449765,149.351667,153.741673,142.510891,169.925101,210.893047,171.334088,153.715597,219.63527,147.232933,116.064075,139.876374,210.861638,158.723168,136.278897,208.576273,167.737948,164.705678,175.066478,171.510008,225.685055,174.217641,169.082455,220.559738,132.741417,228.931847,177.235651,199.854923,193.597984,187.717608,127.72071,198.424675
"ENSSSCG00000024552",0.470055,0.34593,0.239341,0.163813,0.218993,0.057568,0.11268,0.124311,0.156501,0.168012,0.0394,0.344927,0.499976,0.261757,0.111945,0,0.23425,0.082501,0.251205,0.162846,0,0.183827,0.143552,0.136689,0.219921,0.210842,0.152921,0.146221,0.071306,0,0.3105,0.145833,0.396061,0.190698,0.373449,0.082995,0.153618,0.183624,0.715724,0.066954,0.339526,0.092462,0.107957,0.03393,0.246389,0.116396,0.377056,0.042254
"ENSSSCG00000024555",10.579705,7.246988,8.7807,13.556655,10.212293,6.645712,8.841191,8.25137,9.713885,12.378006,12.57267,9.32953,10.952744,12.484967,9.118007,7.62959,11.23221,7.968531,10.112962,6.953928,8.551169,8.064187,15.86424,10.624081,15.857714,11.287271,7.690806,13.847468,7.757703,7.423018,10.758811,9.366604,8.613613,8.124523,8.390828,7.654598,9.910594,9.206514,11.38709,11.456024,6.928336,8.514296,12.256425,5.503176,12.039835,9.485993,10.146707,6.864503
"ENSSSCG00000024556",16.220273,11.876176,12.636392,12.428143,11.053934,11.767713,12.201524,10.04157,14.810093,14.324951,9.441211,12.108364,13.988584,10.232743,11.51296,6.819412,11.28497,14.753443,13.003201,13.038698,14.127843,11.768202,10.179328,15.832084,10.869277,12.427711,10.517243,12.438189,10.867842,16.1893,12.825493,14.260612,12.936924,12.224987,13.123113,11.531646,9.801913,11.885529,15.280637,11.071181,12.517516,10.805883,11.707506,13.475103,11.329321,12.603677,11.25412,9.816373
"ENSSSCG00000024562",1.352491,1.25318,1.647324,1.429532,0.740617,2.481697,2.285414,4.29959,3.818344,4.744018,1.607233,3.243243,2.325296,0.544871,0.747895,0.17867,3.150293,1.966112,1.38978,3.225062,3.981043,2.994846,2.647162,0.748904,2.672623,1.694549,1.408373,2.556088,2.961145,1.195513,2.39859,1.581644,3.843201,2.756598,1.816583,2.700439,1.366869,2.768296,2.896904,1.43444,3.604767,2.810371,1.891498,3.302855,0.440217,0.754156,1.738179,2.876091
"ENSSSCG00000024563",23.480228,25.19063,15.730954,30.224113,17.889408,16.950954,17.520677,18.2029,20.255494,23.471463,16.729765,15.390434,28.235742,17.223377,17.41446,17.73862,14.1315,25.12482,20.941202,21.749267,15.872393,17.587512,14.154259,19.851061,11.217819,19.440646,14.075753,22.384091,24.784152,21.943197,16.678133,23.249352,16.852669,25.12986,14.123839,22.495944,15.990605,13.729195,24.713895,17.594339,19.150428,17.4137,21.811463,20.522975,22.307274,16.054181,16.509771,15.951779
"ENSSSCG00000024564",53.232142,40.363746,49.751561,50.734577,43.835664,55.395108,53.253634,47.139198,59.869182,53.546089,42.771788,51.027058,50.772719,47.111352,44.004156,43.674091,48.85602,51.386735,50.217195,52.318712,53.154205,50.606113,44.019597,52.914106,47.847323,47.214763,46.919136,52.23412,51.872125,52.760161,48.705781,58.241667,53.66323,43.987538,51.350789,46.225731,48.267206,47.117064,51.291414,51.604679,52.593429,47.768853,51.361649,51.362341,46.021989,48.229622,42.442191,54.642725
"ENSSSCG00000024567",0,0,0,0.085588,0.050902,0.105519,0.04717,0.037332,0.143056,0,0.066604,0,0,0.145966,0.091579,0.641077,0.230017,0.037935,0.17006,0.029885,0,0.032171,0,0.058819,0,0.077986,0.06903,0,0.065511,0.044134,0.136884,0.032985,0,0.034731,0.256282,0.038105,0.126831,0.202868,0.19571,0.121017,0.132695,0.056142,0,0.093415,0.063796,0.10727,0.526857,0.202907
"ENSSSCG00000024568",0,0.271304,0.130413,0,0,0,0,0,0.140047,0,0.37416,0.183077,0.344609,0,0,0.255509,0.204032,0,0,0,0,0.248604,0,0,0,0.113201,0,0,0,0,0,0,0,0.104195,0,0,0.163833,0,0.225432,0,0,0.08327,0,0.261635,0,0,0,0
"ENSSSCG00000024569",3.119818,7.045907,3.132116,3.200713,9.367298,11.369773,5.400732,7.030692,0.833031,11.647542,7.882825,5.890341,9.645315,1.202565,5.639592,7.510391,8.667313,2.28066,5.607515,3.687995,6.668842,6.285846,1.576907,2.869405,2.632142,8.547614,3.45033,13.852528,3.738599,5.831876,5.018358,1.73808,10.3237,7.665317,7.133047,8.042156,8.161934,17.025943,4.182148,5.479139,10.053981,4.381011,3.990253,3.084621,9.51032,7.564518,12.096424,9.357605
"ENSSSCG00000024570",31.949006,31.780152,29.793186,25.624065,24.505276,30.032319,29.660846,24.109326,34.606528,35.752872,29.13352,29.776707,42.566208,26.928497,28.34248,21.485747,23.138945,43.32816,33.845084,35.202689,37.606603,28.353565,23.437749,32.135041,26.357125,33.400916,31.565962,32.769809,27.158728,27.685171,30.35172,30.730174,26.839577,33.620838,32.43788,37.531344,23.051727,31.430904,35.851107,26.083526,34.612354,23.106269,28.467767,35.068378,28.041965,29.551023,26.785425,26.52368
"ENSSSCG00000024573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024578",128.280534,102.787482,119.316284,122.10309,111.504682,118.020425,110.330172,145.754338,129.779487,120.849184,135.697132,171.514131,151.855092,90.647857,112.821746,93.968163,86.715446,133.801857,164.213458,165.968112,151.818768,118.679187,103.757815,130.710182,92.599294,120.187395,137.420696,175.359679,102.39309,173.037432,141.539996,85.21039,112.381973,137.473675,127.251191,121.66486,105.897791,109.085443,154.07364,111.49873,133.750095,65.149204,116.060595,100.992137,141.089798,107.814019,129.091957,161.773196
"ENSSSCG00000024584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024587",25.045479,21.984259,21.327788,19.292298,14.536457,19.660409,21.166376,14.761605,22.781629,24.49037,19.566468,21.24284,33.927749,10.107891,27.22727,18.474035,14.68519,25.93313,24.876617,25.730055,16.555289,19.364004,9.783943,21.734978,14.842122,21.593226,19.94918,28.97615,13.875943,25.680649,26.484846,17.614141,17.570152,22.658412,21.474597,20.080375,17.515947,22.084094,26.19953,14.793488,22.051739,15.162762,20.249079,16.974175,19.897703,15.104343,19.929271,20.366404
"ENSSSCG00000024588",0,0,0,0,0,0,0,0,0,0,0.136025,0,0,0,0,0,0,0,0,0,0,0.602141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024591",23.906672,25.9216,48.870199,35.510317,40.73042,41.3785,33.895021,33.833124,43.859376,25.291044,43.254423,45.670013,33.964652,54.608679,32.598579,26.200103,30.889183,50.576933,32.226744,35.640539,57.752658,32.840204,57.321243,44.64038,54.696062,33.563497,42.389471,30.513538,38.483394,30.99294,45.042218,71.575858,31.878961,33.83875,43.750347,43.903245,33.354146,36.308246,40.751936,36.465668,32.963661,34.262628,50.498949,43.324197,27.47608,41.529468,46.463017,42.944074
"ENSSSCG00000024592",63.995495,42.313217,50.592265,48.699798,47.640929,53.246718,46.269098,44.019115,51.610841,56.41056,48.742792,52.650079,55.42213,40.430907,46.387119,34.186844,51.48234,52.447188,47.064796,46.710592,48.692185,58.615124,36.684547,44.297235,48.943158,52.454409,41.281295,53.222819,44.29416,53.784496,51.570063,43.965898,49.748215,45.819359,46.19441,47.493159,47.576817,54.748628,60.153282,43.323888,51.133584,44.829286,41.374699,48.8766,48.125654,45.330311,54.900891,45.474382
"ENSSSCG00000024596",11.151554,9.922261,11.094302,85.747967,16.090663,9.824165,10.655715,12.913487,7.951253,10.510905,19.017094,8.267049,21.16867,8.894296,10.949603,42.881883,15.439008,8.377855,9.372706,7.257233,13.037248,11.343117,26.893931,5.698404,12.832452,7.51666,12.561729,9.246654,9.371718,6.588162,8.474381,7.968941,12.24887,12.908293,7.023657,11.577801,22.661951,10.03377,9.160744,9.098254,9.989696,12.647798,65.589793,10.671583,14.772713,10.401824,5.856326,9.433194
"ENSSSCG00000024598",30.187751,28.343133,27.55372,38.863293,38.426401,25.767988,31.683988,21.763424,27.530435,29.945534,28.227697,28.675644,31.531126,26.776956,27.166015,25.440702,26.104339,31.340989,28.17227,31.649211,30.878586,25.932206,23.843163,30.324559,35.531267,33.037197,23.410307,32.463405,28.970158,28.04902,31.396975,30.087863,25.687372,25.558575,31.366842,32.131086,25.734721,24.803897,31.046497,28.16063,23.870563,26.23382,29.139657,32.71843,28.04506,28.532312,28.734146,23.821964
"ENSSSCG00000024604",14.341455,7.409622,12.929152,6.679759,7.409662,9.198137,11.715672,8.160207,13.571095,14.029889,8.186985,9.217098,12.124966,5.263719,12.122026,9.201254,7.572941,10.731086,10.360763,9.56063,12.68694,7.842204,7.473986,12.079457,6.71787,9.885573,9.165811,14.414389,6.309541,8.904346,9.678544,5.986421,8.838197,10.749999,12.883327,12.605279,7.761357,14.183589,11.628611,6.569778,9.27483,5.564132,6.715663,9.147158,10.033585,10.171018,7.658594,6.691226
"ENSSSCG00000024610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000024613",15.809811,6.398138,5.924305,5.431498,2.359398,6.007587,3.958587,2.978673,8.487486,17.364133,4.136818,3.27217,7.212731,6.494801,4.596358,2.677121,3.714382,5.446689,3.130209,5.490355,2.371637,7.8855,1.495117,3.360777,5.229566,6.910273,6.20542,6.28015,1.834094,4.410955,3.672544,3.884695,11.036029,3.541431,5.681515,4.968347,2.19146,3.416819,9.815213,2.594417,7.988473,4.658177,4.702252,4.366175,2.050087,2.215696,2.816269,2.081981
"ENSSSCG00000024614",65.388174,32.865785,48.493148,35.524583,57.693968,60.399905,47.120801,44.660493,54.953415,59.413453,45.856589,41.972234,62.472808,30.43697,51.909532,41.600384,47.674392,51.186022,47.752437,47.573001,46.877186,59.143729,43.49139,45.401435,41.402722,69.381869,38.348491,47.694649,43.426204,48.170354,80.484676,45.75731,55.00348,43.131679,45.208479,50.87159,49.624001,88.370856,55.422882,35.031491,54.21543,40.891935,46.002955,43.120089,47.790424,52.495408,75.735918,70.240068
"ENSSSCG00000024618",35.726311,31.330733,30.389696,31.795905,34.818413,35.778947,31.758876,24.835599,33.873444,28.8758,31.583013,33.205542,40.329043,36.498182,33.427437,30.882539,31.012593,36.406505,32.903395,30.495985,35.009285,34.6108,29.305107,27.440538,41.077149,31.22475,32.027943,36.179382,30.401994,32.533631,38.227719,37.926498,33.233852,35.465435,31.943493,42.893548,31.429794,34.938336,30.797662,35.896404,36.581538,32.530956,32.84749,36.453263,33.167677,31.292895,33.318187,35.153932
"ENSSSCG00000024621",60.016687,47.027355,61.342557,57.650071,59.887285,51.94155,57.112345,55.591961,66.498387,46.288416,50.549175,69.141929,59.280928,52.531245,65.396094,41.380933,61.965505,61.50624,62.011311,53.262231,71.689699,62.057008,70.342993,65.369984,72.822725,59.370561,49.384708,60.22828,55.239036,58.927491,80.678927,63.726856,56.071772,63.903955,55.622412,73.80414,36.148012,56.619874,69.068563,54.095305,52.473808,51.403342,59.711094,51.08988,61.623852,52.02651,48.763143,47.591666
"ENSSSCG00000024622",8.406365,7.570121,8.704226,10.651404,9.715162,9.42157,14.361078,11.420002,11.728291,8.794069,10.33688,11.547928,10.923657,12.297557,13.88825,8.840705,9.934655,12.239546,8.654197,11.335882,9.741502,14.134884,17.859222,15.904198,11.231496,9.041408,8.334997,14.473456,9.472313,18.850693,12.986055,9.621796,7.942336,8.757702,11.819149,8.015356,8.083721,8.88586,12.424721,10.405534,6.232017,9.251512,12.070176,9.251431,10.448558,11.774108,6.16841,10.129283
